video_id,cluster,cluster_id,fusion_strategy,k_selected,url
3CVgzfmk6Jw,1,1,concat,6,https://www.youtube.com/watch?v=3CVgzfmk6Jw
3CYdDFiyzPc,1,1,concat,6,https://www.youtube.com/watch?v=3CYdDFiyzPc
3E4oQoLqlHU,1,1,concat,6,https://www.youtube.com/watch?v=3E4oQoLqlHU
3NIpEnahQxw,1,1,concat,6,https://www.youtube.com/watch?v=3NIpEnahQxw
3PljPinHH-s,1,1,concat,6,https://www.youtube.com/watch?v=3PljPinHH-s
3Zu7iC07CMQ,1,1,concat,6,https://www.youtube.com/watch?v=3Zu7iC07CMQ
3aA2rkE5ckU,1,1,concat,6,https://www.youtube.com/watch?v=3aA2rkE5ckU
3bWI49bXMc0,1,1,concat,6,https://www.youtube.com/watch?v=3bWI49bXMc0
3dlW7AMHYew,1,1,concat,6,https://www.youtube.com/watch?v=3dlW7AMHYew
3lyptcekk1w,1,1,concat,6,https://www.youtube.com/watch?v=3lyptcekk1w
3nXpBTaZwjI,1,1,concat,6,https://www.youtube.com/watch?v=3nXpBTaZwjI
3pY0UG6NQR0,1,1,concat,6,https://www.youtube.com/watch?v=3pY0UG6NQR0
3sEByuqOdaA,1,1,concat,6,https://www.youtube.com/watch?v=3sEByuqOdaA
3tHWMrGNXJ8,1,1,concat,6,https://www.youtube.com/watch?v=3tHWMrGNXJ8
4-BFZ1R9Nq0,1,1,concat,6,https://www.youtube.com/watch?v=4-BFZ1R9Nq0
45B_fZMsb5Y,1,1,concat,6,https://www.youtube.com/watch?v=45B_fZMsb5Y
46p6iUh6cN0,1,1,concat,6,https://www.youtube.com/watch?v=46p6iUh6cN0
48ZKz_m2YcE,1,1,concat,6,https://www.youtube.com/watch?v=48ZKz_m2YcE
4ANlYFHQnBU,1,1,concat,6,https://www.youtube.com/watch?v=4ANlYFHQnBU
4BEFJejTkrw,1,1,concat,6,https://www.youtube.com/watch?v=4BEFJejTkrw
4BHW0vaSWP4,1,1,concat,6,https://www.youtube.com/watch?v=4BHW0vaSWP4
4BLVwiEX6-g,1,1,concat,6,https://www.youtube.com/watch?v=4BLVwiEX6-g
4BtVg3qhvbY,1,1,concat,6,https://www.youtube.com/watch?v=4BtVg3qhvbY
4C9jIUtBaj8,1,1,concat,6,https://www.youtube.com/watch?v=4C9jIUtBaj8
4HTsIrj5m8Y,1,1,concat,6,https://www.youtube.com/watch?v=4HTsIrj5m8Y
4Jenev-g15c,1,1,concat,6,https://www.youtube.com/watch?v=4Jenev-g15c
4KGPN2RGc9M,1,1,concat,6,https://www.youtube.com/watch?v=4KGPN2RGc9M
4KI8VfYpqhY,1,1,concat,6,https://www.youtube.com/watch?v=4KI8VfYpqhY
4MqgE0Aks6E,1,1,concat,6,https://www.youtube.com/watch?v=4MqgE0Aks6E
4NjBpm9A-D8,1,1,concat,6,https://www.youtube.com/watch?v=4NjBpm9A-D8
4Oo-WIECyDE,1,1,concat,6,https://www.youtube.com/watch?v=4Oo-WIECyDE
4QiUh5_V1Rw,1,1,concat,6,https://www.youtube.com/watch?v=4QiUh5_V1Rw
4SC5KejB-Co,1,1,concat,6,https://www.youtube.com/watch?v=4SC5KejB-Co
4TBhrUwTWuY,1,1,concat,6,https://www.youtube.com/watch?v=4TBhrUwTWuY
4TGShN_RCSg,1,1,concat,6,https://www.youtube.com/watch?v=4TGShN_RCSg
4Tbmnj8zOpc,1,1,concat,6,https://www.youtube.com/watch?v=4Tbmnj8zOpc
4VUaFJIfsls,1,1,concat,6,https://www.youtube.com/watch?v=4VUaFJIfsls
4Vz6aJ3ru6Y,1,1,concat,6,https://www.youtube.com/watch?v=4Vz6aJ3ru6Y
4WIBaGI8LTM,1,1,concat,6,https://www.youtube.com/watch?v=4WIBaGI8LTM
4YIiesY7Naw,1,1,concat,6,https://www.youtube.com/watch?v=4YIiesY7Naw
4ZDpezCfetA,1,1,concat,6,https://www.youtube.com/watch?v=4ZDpezCfetA
4dk0JVAVS7k,1,1,concat,6,https://www.youtube.com/watch?v=4dk0JVAVS7k
4f7JJf_nnxE,1,1,concat,6,https://www.youtube.com/watch?v=4f7JJf_nnxE
4fzdzp-DEt0,1,1,concat,6,https://www.youtube.com/watch?v=4fzdzp-DEt0
4jMdwVpY2V4,1,1,concat,6,https://www.youtube.com/watch?v=4jMdwVpY2V4
4kxPX9AR4Nk,1,1,concat,6,https://www.youtube.com/watch?v=4kxPX9AR4Nk
4mfBxkg_3TU,1,1,concat,6,https://www.youtube.com/watch?v=4mfBxkg_3TU
4n4trH7gJQ0,1,1,concat,6,https://www.youtube.com/watch?v=4n4trH7gJQ0
4n8rn9bvBco,1,1,concat,6,https://www.youtube.com/watch?v=4n8rn9bvBco
4nhsv8o28xA,1,1,concat,6,https://www.youtube.com/watch?v=4nhsv8o28xA
4ok0VfJnjBg,1,1,concat,6,https://www.youtube.com/watch?v=4ok0VfJnjBg
4rx6X6OxSN8,1,1,concat,6,https://www.youtube.com/watch?v=4rx6X6OxSN8
4rzRlBjQu0M,1,1,concat,6,https://www.youtube.com/watch?v=4rzRlBjQu0M
4t1J28vn1Us,1,1,concat,6,https://www.youtube.com/watch?v=4t1J28vn1Us
4ugtOCfEyh8,1,1,concat,6,https://www.youtube.com/watch?v=4ugtOCfEyh8
4wB03NNv9U4,1,1,concat,6,https://www.youtube.com/watch?v=4wB03NNv9U4
4xm67sdCa5M,1,1,concat,6,https://www.youtube.com/watch?v=4xm67sdCa5M
50FD4tamjZc,1,1,concat,6,https://www.youtube.com/watch?v=50FD4tamjZc
53ROVbiQj_8,1,1,concat,6,https://www.youtube.com/watch?v=53ROVbiQj_8
5401JuteY0U,1,1,concat,6,https://www.youtube.com/watch?v=5401JuteY0U
54eM1impPss,1,1,concat,6,https://www.youtube.com/watch?v=54eM1impPss
58_cMVPUqm0,1,1,concat,6,https://www.youtube.com/watch?v=58_cMVPUqm0
59k27AoWmmI,1,1,concat,6,https://www.youtube.com/watch?v=59k27AoWmmI
5CKUHIjJcLM,1,1,concat,6,https://www.youtube.com/watch?v=5CKUHIjJcLM
5DYp58ult1M,1,1,concat,6,https://www.youtube.com/watch?v=5DYp58ult1M
5NGAbI3GKBw,1,1,concat,6,https://www.youtube.com/watch?v=5NGAbI3GKBw
5NeXlkJP9JU,1,1,concat,6,https://www.youtube.com/watch?v=5NeXlkJP9JU
5Or7UIbcd6w,1,1,concat,6,https://www.youtube.com/watch?v=5Or7UIbcd6w
5Pn-yM20gbY,1,1,concat,6,https://www.youtube.com/watch?v=5Pn-yM20gbY
5TxURNw0Tp4,1,1,concat,6,https://www.youtube.com/watch?v=5TxURNw0Tp4
5UF_ynvz754,1,1,concat,6,https://www.youtube.com/watch?v=5UF_ynvz754
5XSWJbIO7f0,1,1,concat,6,https://www.youtube.com/watch?v=5XSWJbIO7f0
5YTwQM3ZtoA,1,1,concat,6,https://www.youtube.com/watch?v=5YTwQM3ZtoA
5ZPPVPm2v1A,1,1,concat,6,https://www.youtube.com/watch?v=5ZPPVPm2v1A
5avxeU97UVc,1,1,concat,6,https://www.youtube.com/watch?v=5avxeU97UVc
5dH6AdgdbK8,1,1,concat,6,https://www.youtube.com/watch?v=5dH6AdgdbK8
5dc5WOv8Vgg,1,1,concat,6,https://www.youtube.com/watch?v=5dc5WOv8Vgg
5fqyvETPSxY,1,1,concat,6,https://www.youtube.com/watch?v=5fqyvETPSxY
5gDirkp1JDM,1,1,concat,6,https://www.youtube.com/watch?v=5gDirkp1JDM
5gu5IIIOoFQ,1,1,concat,6,https://www.youtube.com/watch?v=5gu5IIIOoFQ
5ma7i2F3vOs,1,1,concat,6,https://www.youtube.com/watch?v=5ma7i2F3vOs
5mb_vlj46M4,1,1,concat,6,https://www.youtube.com/watch?v=5mb_vlj46M4
5mnJzDd77aU,1,1,concat,6,https://www.youtube.com/watch?v=5mnJzDd77aU
5q2W5daRIPI,1,1,concat,6,https://www.youtube.com/watch?v=5q2W5daRIPI
5qxh_xdFQ5E,1,1,concat,6,https://www.youtube.com/watch?v=5qxh_xdFQ5E
5rp06X7O-Gk,1,1,concat,6,https://www.youtube.com/watch?v=5rp06X7O-Gk
5saRhhy8ydw,1,1,concat,6,https://www.youtube.com/watch?v=5saRhhy8ydw
5ummdsQGKB0,1,1,concat,6,https://www.youtube.com/watch?v=5ummdsQGKB0
5zJKNJYh9LQ,1,1,concat,6,https://www.youtube.com/watch?v=5zJKNJYh9LQ
6-nWZHTz2yc,1,1,concat,6,https://www.youtube.com/watch?v=6-nWZHTz2yc
63I_jmip6c4,1,1,concat,6,https://www.youtube.com/watch?v=63I_jmip6c4
63PjInAXFvQ,1,1,concat,6,https://www.youtube.com/watch?v=63PjInAXFvQ
660iNQyBedQ,1,1,concat,6,https://www.youtube.com/watch?v=660iNQyBedQ
675v4IUH96g,1,1,concat,6,https://www.youtube.com/watch?v=675v4IUH96g
68-iic6CEvg,1,1,concat,6,https://www.youtube.com/watch?v=68-iic6CEvg
6CuJ6S5sFEk,1,1,concat,6,https://www.youtube.com/watch?v=6CuJ6S5sFEk
6Els9g8cenU,1,1,concat,6,https://www.youtube.com/watch?v=6Els9g8cenU
6HPE8V2ws_s,1,1,concat,6,https://www.youtube.com/watch?v=6HPE8V2ws_s
6HgBFyIm82E,1,1,concat,6,https://www.youtube.com/watch?v=6HgBFyIm82E
6KliQBXdk3c,1,1,concat,6,https://www.youtube.com/watch?v=6KliQBXdk3c
6M6KmmX_Uy4,1,1,concat,6,https://www.youtube.com/watch?v=6M6KmmX_Uy4
6M6N0Neqvnc,1,1,concat,6,https://www.youtube.com/watch?v=6M6N0Neqvnc
6NjU6gKilL0,1,1,concat,6,https://www.youtube.com/watch?v=6NjU6gKilL0
6QclqPJx8j0,1,1,concat,6,https://www.youtube.com/watch?v=6QclqPJx8j0
6VBnxkUmRAk,1,1,concat,6,https://www.youtube.com/watch?v=6VBnxkUmRAk
6WQNqdljEsM,1,1,concat,6,https://www.youtube.com/watch?v=6WQNqdljEsM
6YioNstBnVg,1,1,concat,6,https://www.youtube.com/watch?v=6YioNstBnVg
6ZQ_GUWw2aI,1,1,concat,6,https://www.youtube.com/watch?v=6ZQ_GUWw2aI
6aUtB2rnoL4,1,1,concat,6,https://www.youtube.com/watch?v=6aUtB2rnoL4
6dH6MC2DBg0,1,1,concat,6,https://www.youtube.com/watch?v=6dH6MC2DBg0
6e9HQ7gp5yQ,1,1,concat,6,https://www.youtube.com/watch?v=6e9HQ7gp5yQ
6ed_gPOWm3c,1,1,concat,6,https://www.youtube.com/watch?v=6ed_gPOWm3c
6f0_3T6TnpQ,1,1,concat,6,https://www.youtube.com/watch?v=6f0_3T6TnpQ
6jNJjEyL6r0,1,1,concat,6,https://www.youtube.com/watch?v=6jNJjEyL6r0
6kwFm9_Q-to,1,1,concat,6,https://www.youtube.com/watch?v=6kwFm9_Q-to
6p5xDONZBaA,1,1,concat,6,https://www.youtube.com/watch?v=6p5xDONZBaA
6qddjZpD60k,1,1,concat,6,https://www.youtube.com/watch?v=6qddjZpD60k
6uayJ-HXmgg,1,1,concat,6,https://www.youtube.com/watch?v=6uayJ-HXmgg
6ukE7z8Z4D4,1,1,concat,6,https://www.youtube.com/watch?v=6ukE7z8Z4D4
6v6Tk8JsluY,1,1,concat,6,https://www.youtube.com/watch?v=6v6Tk8JsluY
6wMRWsYzQbk,1,1,concat,6,https://www.youtube.com/watch?v=6wMRWsYzQbk
6xcMocyIXAs,1,1,concat,6,https://www.youtube.com/watch?v=6xcMocyIXAs
6z7ooZ0XuO4,1,1,concat,6,https://www.youtube.com/watch?v=6z7ooZ0XuO4
6zsn1sCZ-2g,1,1,concat,6,https://www.youtube.com/watch?v=6zsn1sCZ-2g
73aR_afN5rA,1,1,concat,6,https://www.youtube.com/watch?v=73aR_afN5rA
77TuWEkbe0w,1,1,concat,6,https://www.youtube.com/watch?v=77TuWEkbe0w
77luM3UMrpI,1,1,concat,6,https://www.youtube.com/watch?v=77luM3UMrpI
79rIBwPl1EE,1,1,concat,6,https://www.youtube.com/watch?v=79rIBwPl1EE
7ACZhfRfSNg,1,1,concat,6,https://www.youtube.com/watch?v=7ACZhfRfSNg
7CTEyxLn6Uw,1,1,concat,6,https://www.youtube.com/watch?v=7CTEyxLn6Uw
7D372dLCDo0,1,1,concat,6,https://www.youtube.com/watch?v=7D372dLCDo0
7LSa25SmEZI,1,1,concat,6,https://www.youtube.com/watch?v=7LSa25SmEZI
7PV2_St8ZQM,1,1,concat,6,https://www.youtube.com/watch?v=7PV2_St8ZQM
7R3HCBokhNc,1,1,concat,6,https://www.youtube.com/watch?v=7R3HCBokhNc
7UVCDLy2AzA,1,1,concat,6,https://www.youtube.com/watch?v=7UVCDLy2AzA
7VHrCeg_4CI,1,1,concat,6,https://www.youtube.com/watch?v=7VHrCeg_4CI
7XP-G5K-3Eg,1,1,concat,6,https://www.youtube.com/watch?v=7XP-G5K-3Eg
7YFupQMpOuk,1,1,concat,6,https://www.youtube.com/watch?v=7YFupQMpOuk
7YykLKEIXHg,1,1,concat,6,https://www.youtube.com/watch?v=7YykLKEIXHg
7azvePbz1-Y,1,1,concat,6,https://www.youtube.com/watch?v=7azvePbz1-Y
7h8ChL7pQQE,1,1,concat,6,https://www.youtube.com/watch?v=7h8ChL7pQQE
7hSYeG6EAxk,1,1,concat,6,https://www.youtube.com/watch?v=7hSYeG6EAxk
7iMexJXqUXk,1,1,concat,6,https://www.youtube.com/watch?v=7iMexJXqUXk
7mW2mWH4jvM,1,1,concat,6,https://www.youtube.com/watch?v=7mW2mWH4jvM
7nWHAYwk42I,1,1,concat,6,https://www.youtube.com/watch?v=7nWHAYwk42I
7q_uZavThHQ,1,1,concat,6,https://www.youtube.com/watch?v=7q_uZavThHQ
7rsjpluYUN4,1,1,concat,6,https://www.youtube.com/watch?v=7rsjpluYUN4
7saEN5PuIr8,1,1,concat,6,https://www.youtube.com/watch?v=7saEN5PuIr8
7tLmsJFnZfc,1,1,concat,6,https://www.youtube.com/watch?v=7tLmsJFnZfc
7u9WXzTrvEo,1,1,concat,6,https://www.youtube.com/watch?v=7u9WXzTrvEo
7v4y1XVp_do,1,1,concat,6,https://www.youtube.com/watch?v=7v4y1XVp_do
7wf8I494AGI,1,1,concat,6,https://www.youtube.com/watch?v=7wf8I494AGI
7zCp98O-WwM,1,1,concat,6,https://www.youtube.com/watch?v=7zCp98O-WwM
8-87aKsIkqw,1,1,concat,6,https://www.youtube.com/watch?v=8-87aKsIkqw
8-KUA7Q0Cqw,1,1,concat,6,https://www.youtube.com/watch?v=8-KUA7Q0Cqw
80jmt7HXF4U,1,1,concat,6,https://www.youtube.com/watch?v=80jmt7HXF4U
81O-NrdOEV4,1,1,concat,6,https://www.youtube.com/watch?v=81O-NrdOEV4
81PE-qZBZZc,1,1,concat,6,https://www.youtube.com/watch?v=81PE-qZBZZc
81hlgev2-A0,1,1,concat,6,https://www.youtube.com/watch?v=81hlgev2-A0
83VWeAvNS8Q,1,1,concat,6,https://www.youtube.com/watch?v=83VWeAvNS8Q
850Q5m5udAw,1,1,concat,6,https://www.youtube.com/watch?v=850Q5m5udAw
86Aq6txd4s8,1,1,concat,6,https://www.youtube.com/watch?v=86Aq6txd4s8
87-QNfn9lOY,1,1,concat,6,https://www.youtube.com/watch?v=87-QNfn9lOY
89QvoE0jXnI,1,1,concat,6,https://www.youtube.com/watch?v=89QvoE0jXnI
8BQfTZpgT28,1,1,concat,6,https://www.youtube.com/watch?v=8BQfTZpgT28
8DSIk18Nlxc,1,1,concat,6,https://www.youtube.com/watch?v=8DSIk18Nlxc
8ETG8xm4ArQ,1,1,concat,6,https://www.youtube.com/watch?v=8ETG8xm4ArQ
8EXEL3SptS0,1,1,concat,6,https://www.youtube.com/watch?v=8EXEL3SptS0
8FwGqJtHupQ,1,1,concat,6,https://www.youtube.com/watch?v=8FwGqJtHupQ
8GEJUjQTRuQ,1,1,concat,6,https://www.youtube.com/watch?v=8GEJUjQTRuQ
8HFm--orgrk,1,1,concat,6,https://www.youtube.com/watch?v=8HFm--orgrk
8ImCN3MGSK8,1,1,concat,6,https://www.youtube.com/watch?v=8ImCN3MGSK8
8ItGuobYTj0,1,1,concat,6,https://www.youtube.com/watch?v=8ItGuobYTj0
8JNA5OfiOnw,1,1,concat,6,https://www.youtube.com/watch?v=8JNA5OfiOnw
8JxZvG-emSA,1,1,concat,6,https://www.youtube.com/watch?v=8JxZvG-emSA
8KWyFg-K7Z0,1,1,concat,6,https://www.youtube.com/watch?v=8KWyFg-K7Z0
8KXTFuG6jJU,1,1,concat,6,https://www.youtube.com/watch?v=8KXTFuG6jJU
8KiqYK2z0Nc,1,1,concat,6,https://www.youtube.com/watch?v=8KiqYK2z0Nc
8LhEqCszo6g,1,1,concat,6,https://www.youtube.com/watch?v=8LhEqCszo6g
8NixAgvmUsQ,1,1,concat,6,https://www.youtube.com/watch?v=8NixAgvmUsQ
8OASiDu7w6M,1,1,concat,6,https://www.youtube.com/watch?v=8OASiDu7w6M
8QTcwkxwDRw,1,1,concat,6,https://www.youtube.com/watch?v=8QTcwkxwDRw
8U5onpT70nE,1,1,concat,6,https://www.youtube.com/watch?v=8U5onpT70nE
8Yy0HxHc6l4,1,1,concat,6,https://www.youtube.com/watch?v=8Yy0HxHc6l4
8ZxuXGuIVo0,1,1,concat,6,https://www.youtube.com/watch?v=8ZxuXGuIVo0
8aOrNues1bU,1,1,concat,6,https://www.youtube.com/watch?v=8aOrNues1bU
8bnCvCFv4D8,1,1,concat,6,https://www.youtube.com/watch?v=8bnCvCFv4D8
8dL0AJ-_JFg,1,1,concat,6,https://www.youtube.com/watch?v=8dL0AJ-_JFg
8dvVT-h2C0Q,1,1,concat,6,https://www.youtube.com/watch?v=8dvVT-h2C0Q
8gbCg3h63Kc,1,1,concat,6,https://www.youtube.com/watch?v=8gbCg3h63Kc
8glw7gAt9E8,1,1,concat,6,https://www.youtube.com/watch?v=8glw7gAt9E8
8lQc4s_3Cxs,1,1,concat,6,https://www.youtube.com/watch?v=8lQc4s_3Cxs
8mgkliPiJ0w,1,1,concat,6,https://www.youtube.com/watch?v=8mgkliPiJ0w
8ncvlaucMK0,1,1,concat,6,https://www.youtube.com/watch?v=8ncvlaucMK0
8pTvOf_Y4K4,1,1,concat,6,https://www.youtube.com/watch?v=8pTvOf_Y4K4
8qq7aGL5n-8,1,1,concat,6,https://www.youtube.com/watch?v=8qq7aGL5n-8
8sLKnMSwu1w,1,1,concat,6,https://www.youtube.com/watch?v=8sLKnMSwu1w
8sf4XyZnv2o,1,1,concat,6,https://www.youtube.com/watch?v=8sf4XyZnv2o
8tpfiNLZcXw,1,1,concat,6,https://www.youtube.com/watch?v=8tpfiNLZcXw
8uxFRT2iYQI,1,1,concat,6,https://www.youtube.com/watch?v=8uxFRT2iYQI
8xA-1thsmJw,1,1,concat,6,https://www.youtube.com/watch?v=8xA-1thsmJw
93Chq8Nv2b8,1,1,concat,6,https://www.youtube.com/watch?v=93Chq8Nv2b8
98MhkQJkaco,1,1,concat,6,https://www.youtube.com/watch?v=98MhkQJkaco
9EzVQfFa4B4,1,1,concat,6,https://www.youtube.com/watch?v=9EzVQfFa4B4
9F7T_ZZJzV0,1,1,concat,6,https://www.youtube.com/watch?v=9F7T_ZZJzV0
9F9Rq1Rzsk0,1,1,concat,6,https://www.youtube.com/watch?v=9F9Rq1Rzsk0
9J9fvxOz9gU,1,1,concat,6,https://www.youtube.com/watch?v=9J9fvxOz9gU
9KU1fpCpxeE,1,1,concat,6,https://www.youtube.com/watch?v=9KU1fpCpxeE
9NZDF0p7E4w,1,1,concat,6,https://www.youtube.com/watch?v=9NZDF0p7E4w
9Ncf_iwU6BM,1,1,concat,6,https://www.youtube.com/watch?v=9Ncf_iwU6BM
9UyJXnq7vPs,1,1,concat,6,https://www.youtube.com/watch?v=9UyJXnq7vPs
9W_-QKxL0pg,1,1,concat,6,https://www.youtube.com/watch?v=9W_-QKxL0pg
9ZUTYB8Lv9Q,1,1,concat,6,https://www.youtube.com/watch?v=9ZUTYB8Lv9Q
9Zxi3YXU494,1,1,concat,6,https://www.youtube.com/watch?v=9Zxi3YXU494
9bY8MTwXexw,1,1,concat,6,https://www.youtube.com/watch?v=9bY8MTwXexw
9cws_ifynSk,1,1,concat,6,https://www.youtube.com/watch?v=9cws_ifynSk
9fEIYQSEmWQ,1,1,concat,6,https://www.youtube.com/watch?v=9fEIYQSEmWQ
9fbG1NM_jjw,1,1,concat,6,https://www.youtube.com/watch?v=9fbG1NM_jjw
9fn4eZiQIss,1,1,concat,6,https://www.youtube.com/watch?v=9fn4eZiQIss
9h6HBrHJip8,1,1,concat,6,https://www.youtube.com/watch?v=9h6HBrHJip8
9i0I-oRbxac,1,1,concat,6,https://www.youtube.com/watch?v=9i0I-oRbxac
9ipY40_WpaQ,1,1,concat,6,https://www.youtube.com/watch?v=9ipY40_WpaQ
9ltuNmWgD_k,1,1,concat,6,https://www.youtube.com/watch?v=9ltuNmWgD_k
9mE4iuxdY4g,1,1,concat,6,https://www.youtube.com/watch?v=9mE4iuxdY4g
9meI5KVMrGs,1,1,concat,6,https://www.youtube.com/watch?v=9meI5KVMrGs
9npWJ2CgUNg,1,1,concat,6,https://www.youtube.com/watch?v=9npWJ2CgUNg
9oTCTRLHJ5s,1,1,concat,6,https://www.youtube.com/watch?v=9oTCTRLHJ5s
9oTkUcSuTh0,1,1,concat,6,https://www.youtube.com/watch?v=9oTkUcSuTh0
9pmWoQTpFdE,1,1,concat,6,https://www.youtube.com/watch?v=9pmWoQTpFdE
9sdmTRbQT6A,1,1,concat,6,https://www.youtube.com/watch?v=9sdmTRbQT6A
9t3dfWtVdLA,1,1,concat,6,https://www.youtube.com/watch?v=9t3dfWtVdLA
9tQRxBkojMA,1,1,concat,6,https://www.youtube.com/watch?v=9tQRxBkojMA
9uRpcwG4CfU,1,1,concat,6,https://www.youtube.com/watch?v=9uRpcwG4CfU
9wIuQ3H--6g,1,1,concat,6,https://www.youtube.com/watch?v=9wIuQ3H--6g
9z2dBAtepxw,1,1,concat,6,https://www.youtube.com/watch?v=9z2dBAtepxw
A0ER_NgB0A4,1,1,concat,6,https://www.youtube.com/watch?v=A0ER_NgB0A4
A1EaDbBs044,1,1,concat,6,https://www.youtube.com/watch?v=A1EaDbBs044
A1YAtCd76Wg,1,1,concat,6,https://www.youtube.com/watch?v=A1YAtCd76Wg
A1fc4AH3nRk,1,1,concat,6,https://www.youtube.com/watch?v=A1fc4AH3nRk
A2dIwzmkAhM,1,1,concat,6,https://www.youtube.com/watch?v=A2dIwzmkAhM
A2etbdwfNhA,1,1,concat,6,https://www.youtube.com/watch?v=A2etbdwfNhA
A4mF14qYKuw,1,1,concat,6,https://www.youtube.com/watch?v=A4mF14qYKuw
A85Nr1k0edo,1,1,concat,6,https://www.youtube.com/watch?v=A85Nr1k0edo
A9NNfoGYCZs,1,1,concat,6,https://www.youtube.com/watch?v=A9NNfoGYCZs
AAB57mFk1HM,1,1,concat,6,https://www.youtube.com/watch?v=AAB57mFk1HM
ACz-z14I97k,1,1,concat,6,https://www.youtube.com/watch?v=ACz-z14I97k
AEEM0pXh38w,1,1,concat,6,https://www.youtube.com/watch?v=AEEM0pXh38w
AOfMBvqCc1o,1,1,concat,6,https://www.youtube.com/watch?v=AOfMBvqCc1o
AQue3i4ZBdw,1,1,concat,6,https://www.youtube.com/watch?v=AQue3i4ZBdw
ARBUw_seUh4,1,1,concat,6,https://www.youtube.com/watch?v=ARBUw_seUh4
ARUcNUWDcrA,1,1,concat,6,https://www.youtube.com/watch?v=ARUcNUWDcrA
AUWFWj8vHRk,1,1,concat,6,https://www.youtube.com/watch?v=AUWFWj8vHRk
AWDHAqqOatY,1,1,concat,6,https://www.youtube.com/watch?v=AWDHAqqOatY
AXLs944weZQ,1,1,concat,6,https://www.youtube.com/watch?v=AXLs944weZQ
AYcEZIdiOZ4,1,1,concat,6,https://www.youtube.com/watch?v=AYcEZIdiOZ4
AZ4KByrAuAU,1,1,concat,6,https://www.youtube.com/watch?v=AZ4KByrAuAU
AZmVyFrmxqM,1,1,concat,6,https://www.youtube.com/watch?v=AZmVyFrmxqM
A_hhQMtWC2Q,1,1,concat,6,https://www.youtube.com/watch?v=A_hhQMtWC2Q
AaWt2Lugf9E,1,1,concat,6,https://www.youtube.com/watch?v=AaWt2Lugf9E
AdUTXgcIkTM,1,1,concat,6,https://www.youtube.com/watch?v=AdUTXgcIkTM
AepqX4ge6wg,1,1,concat,6,https://www.youtube.com/watch?v=AepqX4ge6wg
Af6rhGYykuk,1,1,concat,6,https://www.youtube.com/watch?v=Af6rhGYykuk
AhOAUkixlPY,1,1,concat,6,https://www.youtube.com/watch?v=AhOAUkixlPY
AhRLWhSe7A0,1,1,concat,6,https://www.youtube.com/watch?v=AhRLWhSe7A0
Al22rdnHKNA,1,1,concat,6,https://www.youtube.com/watch?v=Al22rdnHKNA
Ap2oRGUOhUA,1,1,concat,6,https://www.youtube.com/watch?v=Ap2oRGUOhUA
AtlMDzp5CEs,1,1,concat,6,https://www.youtube.com/watch?v=AtlMDzp5CEs
Auu00vB2wHY,1,1,concat,6,https://www.youtube.com/watch?v=Auu00vB2wHY
AvH7NeIE6MI,1,1,concat,6,https://www.youtube.com/watch?v=AvH7NeIE6MI
AyhmswUWdiw,1,1,concat,6,https://www.youtube.com/watch?v=AyhmswUWdiw
Az7sEBNp1hU,1,1,concat,6,https://www.youtube.com/watch?v=Az7sEBNp1hU
B17neLsaQiQ,1,1,concat,6,https://www.youtube.com/watch?v=B17neLsaQiQ
B3cFZhUH7_o,1,1,concat,6,https://www.youtube.com/watch?v=B3cFZhUH7_o
B485X-fsQKM,1,1,concat,6,https://www.youtube.com/watch?v=B485X-fsQKM
B8KfsRFwfcU,1,1,concat,6,https://www.youtube.com/watch?v=B8KfsRFwfcU
B9B_U-5oQW8,1,1,concat,6,https://www.youtube.com/watch?v=B9B_U-5oQW8
BB_XqSp3rXA,1,1,concat,6,https://www.youtube.com/watch?v=BB_XqSp3rXA
BDYIwsq34cY,1,1,concat,6,https://www.youtube.com/watch?v=BDYIwsq34cY
BF5hOHv9caE,1,1,concat,6,https://www.youtube.com/watch?v=BF5hOHv9caE
BFc1pOYkaq4,1,1,concat,6,https://www.youtube.com/watch?v=BFc1pOYkaq4
BGCSE6db-kU,1,1,concat,6,https://www.youtube.com/watch?v=BGCSE6db-kU
BGZiEpPfCMQ,1,1,concat,6,https://www.youtube.com/watch?v=BGZiEpPfCMQ
BH7SzcA4NYE,1,1,concat,6,https://www.youtube.com/watch?v=BH7SzcA4NYE
BHOo9CFr3hQ,1,1,concat,6,https://www.youtube.com/watch?v=BHOo9CFr3hQ
BInM0g0IMwg,1,1,concat,6,https://www.youtube.com/watch?v=BInM0g0IMwg
BJbZLSMjxSo,1,1,concat,6,https://www.youtube.com/watch?v=BJbZLSMjxSo
BKihiZGWEvY,1,1,concat,6,https://www.youtube.com/watch?v=BKihiZGWEvY
BL_-Ieg65hw,1,1,concat,6,https://www.youtube.com/watch?v=BL_-Ieg65hw
BLjzt7xlt5Y,1,1,concat,6,https://www.youtube.com/watch?v=BLjzt7xlt5Y
BNfbktk0Oz8,1,1,concat,6,https://www.youtube.com/watch?v=BNfbktk0Oz8
BNvlCrEq8B4,1,1,concat,6,https://www.youtube.com/watch?v=BNvlCrEq8B4
BRaABtLhEH0,1,1,concat,6,https://www.youtube.com/watch?v=BRaABtLhEH0
BRcLHDKy8Iw,1,1,concat,6,https://www.youtube.com/watch?v=BRcLHDKy8Iw
BTRxCYRbEPo,1,1,concat,6,https://www.youtube.com/watch?v=BTRxCYRbEPo
BXbkab3kHWI,1,1,concat,6,https://www.youtube.com/watch?v=BXbkab3kHWI
