video_id,cluster,url,motion_mean,cut_rate_per_min,audio_rms_mean,audio_rms_std,visual_density,cluster_id,fusion_strategy,k_selected,video_available,audio_available
w9c9cB9P46Q,2,https://www.youtube.com/watch?v=w9c9cB9P46Q,11.349581563332544,1.136304453839999,10110.158272593131,7672.578487116388,0.1373229091834291,2.0,concat,6.0,1.0,1.0
wJ9mlj7dkC0,2,https://www.youtube.com/watch?v=wJ9mlj7dkC0,23.39117690495082,40.85603112840467,4151.019264812822,3714.811173760624,0.1269172190656565,2.0,concat,6.0,1.0,1.0
wNb7a3hPDa0,2,https://www.youtube.com/watch?v=wNb7a3hPDa0,11.89240856965383,11.338582677165354,4811.671983512051,2103.370640794809,0.0348093305878553,2.0,concat,6.0,1.0,1.0
wRLjqNx_55c,2,https://www.youtube.com/watch?v=wRLjqNx_55c,42.02794589011322,99.87531172069824,3374.464047974947,2121.1568301344632,0.104875774759865,2.0,concat,6.0,1.0,1.0
wUI7IusdXIw,2,https://www.youtube.com/watch?v=wUI7IusdXIw,29.089159972771355,60.504201680672274,8301.383935356882,2936.6261947784124,0.0989497655122655,2.0,concat,6.0,1.0,1.0
wUJ31uAfH-8,2,https://www.youtube.com/watch?v=wUJ31uAfH-8,10.421394130398085,0.0,3406.954800045068,3217.1802413492323,0.1326580386447326,2.0,concat,6.0,1.0,1.0
wepQPAHvo34,2,https://www.youtube.com/watch?v=wepQPAHvo34,12.003220366496668,9.75609756097561,1742.009020772468,870.9719245282638,0.1728001469017094,2.0,concat,6.0,1.0,1.0
wfi9uV8zxUQ,2,https://www.youtube.com/watch?v=wfi9uV8zxUQ,20.030037354622316,31.921182266009858,5275.612830280807,1869.287219476318,0.0643664470996732,2.0,concat,6.0,1.0,1.0
wsU9LiNeRUs,2,https://www.youtube.com/watch?v=wsU9LiNeRUs,5.962857702845021,6.228373702422146,2720.3196889977708,1955.1436751351505,0.2265045572916666,2.0,concat,6.0,1.0,1.0
wxo9aAHTtHU,2,https://www.youtube.com/watch?v=wxo9aAHTtHU,14.113008267959646,24.852071005917164,3766.4585191173833,2956.1648296724607,0.0703121613967691,2.0,concat,6.0,1.0,1.0
x-9ulgEuqag,2,https://www.youtube.com/watch?v=x-9ulgEuqag,39.20111775754103,99.00184186046512,3813.163184554669,1931.6344150253744,0.139397890946502,2.0,concat,6.0,1.0,1.0
x8Q7nbDUOr0,2,https://www.youtube.com/watch?v=x8Q7nbDUOr0,9.762095237080056,1.5625,4602.389075890159,4402.82209933171,0.1865963541666666,2.0,concat,6.0,1.0,1.0
x9J1darZ3xE,2,https://www.youtube.com/watch?v=x9J1darZ3xE,32.020624665653,65.73426573426573,4352.685625275494,1563.6015215157556,0.0698244710917312,2.0,concat,6.0,1.0,1.0
xHVdXqsvnnk,2,https://www.youtube.com/watch?v=xHVdXqsvnnk,32.37971590884188,65.2136994056043,2648.720014520952,1189.9560153353698,0.1019993048199152,2.0,concat,6.0,1.0,1.0
xKQNc_xhQ8U,2,https://www.youtube.com/watch?v=xKQNc_xhQ8U,20.496261155676272,42.7234620280017,3866.596607728896,2851.0208709628314,0.0984634515125288,2.0,concat,6.0,1.0,1.0
xOQEgd9efcE,2,https://www.youtube.com/watch?v=xOQEgd9efcE,6.433387974639992,0.0,6024.977807499194,2971.340264173798,0.1767811832264957,2.0,concat,6.0,1.0,1.0
xSQAyOr0TnM,2,https://www.youtube.com/watch?v=xSQAyOr0TnM,43.86520372357285,106.49651972157773,3649.590344780816,1128.428890907965,0.0856257483237548,2.0,concat,6.0,1.0,1.0
xWasCpXm8go,2,https://www.youtube.com/watch?v=xWasCpXm8go,28.389591188573124,65.48672566371683,8113.563021728997,3157.5072465048806,0.0644846558415032,2.0,concat,6.0,1.0,1.0
xcN-vRsI3no,2,https://www.youtube.com/watch?v=xcN-vRsI3no,34.104612512247904,86.68252080856124,6582.681050385418,4339.834841403636,0.1009018175393313,2.0,concat,6.0,1.0,1.0
xtoM6ek83xA,2,https://www.youtube.com/watch?v=xtoM6ek83xA,27.529810299818543,51.56608097784569,3004.730151782186,1797.2490235312443,0.0354764632936508,2.0,concat,6.0,1.0,1.0
xupGfCJ-sHw,2,https://www.youtube.com/watch?v=xupGfCJ-sHw,34.51873883044366,53.219448094612346,4170.686082902874,2101.3480351414773,0.0341008391203703,2.0,concat,6.0,1.0,1.0
y7Aatm-iZzc,2,https://www.youtube.com/watch?v=y7Aatm-iZzc,22.90862045969282,47.79012345679012,3652.231142311928,2506.310611488154,0.0546047301413255,2.0,concat,6.0,1.0,1.0
yF08jqaPu-A,2,https://www.youtube.com/watch?v=yF08jqaPu-A,3.3227525649107053,3.001667593107282,2468.219081006579,2094.117465089264,0.0773234953703703,2.0,concat,6.0,1.0,1.0
yL3V31OVAOU,2,https://www.youtube.com/watch?v=yL3V31OVAOU,28.3450442014956,63.198959687906374,3421.4741211192527,1698.3459605670096,0.0581325120192307,2.0,concat,6.0,1.0,1.0
yLNBILtJUS4,2,https://www.youtube.com/watch?v=yLNBILtJUS4,37.88070821762085,79.14723517654896,7554.041357164639,3425.8078812204944,0.0801368261826182,2.0,concat,6.0,1.0,1.0
yOawM3XYROo,2,https://www.youtube.com/watch?v=yOawM3XYROo,35.32375543564558,82.41415192507804,3353.6926775320594,1529.5447204199054,0.0659954594017094,2.0,concat,6.0,1.0,1.0
yPakAbR3T40,2,https://www.youtube.com/watch?v=yPakAbR3T40,7.163622780850059,0.0,6488.374209154373,5560.381527229306,0.1911714409722222,2.0,concat,6.0,1.0,1.0
yRDbEBcNNdg,2,https://www.youtube.com/watch?v=yRDbEBcNNdg,20.286626750401087,32.82674772036474,3854.275896013999,2482.2878099612662,0.1034769077493686,2.0,concat,6.0,1.0,1.0
yTCCaC8QBoU,2,https://www.youtube.com/watch?v=yTCCaC8QBoU,16.080779404707357,17.56756756756757,1401.5573203444353,1372.1063467234787,0.0583251038740636,2.0,concat,6.0,1.0,1.0
yU7BZo6Lmog,2,https://www.youtube.com/watch?v=yU7BZo6Lmog,4.073580426223781,1.1463507833397018,2988.4094822588822,2193.054339173198,0.0518023845763571,2.0,concat,6.0,1.0,1.0
yX0sl34pGBU,2,https://www.youtube.com/watch?v=yX0sl34pGBU,17.795581069419054,33.04535637149028,2084.990235117405,688.7183800408341,0.0484327746975806,2.0,concat,6.0,1.0,1.0
yYbo2wY5wik,2,https://www.youtube.com/watch?v=yYbo2wY5wik,7.964328776065288,3.5345489890944437,1092.4626727229954,757.8245810548216,0.3053024352477477,2.0,concat,6.0,1.0,1.0
yZ_i8GAGizU,2,https://www.youtube.com/watch?v=yZ_i8GAGizU,17.352083366793018,15.344262295081968,3635.006484448227,2598.7314908871326,0.0839525538610506,2.0,concat,6.0,1.0,1.0
yboP7VVOuyY,2,https://www.youtube.com/watch?v=yboP7VVOuyY,7.762652410977129,1.7191977077363896,7942.478199702076,4633.331414723287,0.1540393725198413,2.0,concat,6.0,1.0,1.0
yc9-_xTGOoA,2,https://www.youtube.com/watch?v=yc9-_xTGOoA,17.682170928470672,11.297071129707112,5104.963234114026,3734.5386567172654,0.0646641710069444,2.0,concat,6.0,1.0,1.0
yi-Oh4rLvVU,2,https://www.youtube.com/watch?v=yi-Oh4rLvVU,23.89054775238037,48.72611464968153,9331.977213897242,3595.082377730203,0.0662878224206349,2.0,concat,6.0,1.0,1.0
yk7YeCZFAio,2,https://www.youtube.com/watch?v=yk7YeCZFAio,42.62244625844453,97.4502270345791,1166.3223289393547,912.4048318767584,0.0884097085878417,2.0,concat,6.0,1.0,1.0
ytYqfUxbMk0,2,https://www.youtube.com/watch?v=ytYqfUxbMk0,20.674152845995767,25.568181818181817,3074.894171247907,1335.1513209361983,0.1014839440504334,2.0,concat,6.0,1.0,1.0
ywYBRejn1wk,2,https://www.youtube.com/watch?v=ywYBRejn1wk,39.4135776048296,95.99550898203591,3684.5318483572673,2049.7004230857724,0.0954265751439464,2.0,concat,6.0,1.0,1.0
yzTMbdJhqhc,2,https://www.youtube.com/watch?v=yzTMbdJhqhc,47.42247452407047,81.30360205831904,9642.121176201,4777.526003679024,0.0588262330840455,2.0,concat,6.0,1.0,1.0
z-qB6dLR3-4,2,https://www.youtube.com/watch?v=z-qB6dLR3-4,10.370254416214792,3.33000333000333,752.5416372184619,813.1857795800297,0.119306891025641,2.0,concat,6.0,1.0,1.0
z40rYZpqwog,2,https://www.youtube.com/watch?v=z40rYZpqwog,19.067607087378175,19.275123558484346,3219.188504274799,2564.1499472515343,0.06902185678155,2.0,concat,6.0,1.0,1.0
z43QrN1Mzl4,2,https://www.youtube.com/watch?v=z43QrN1Mzl4,33.657861868540444,89.87517337031899,2124.5169398985427,1590.2155054851778,0.1204206526360544,2.0,concat,6.0,1.0,1.0
z8ypmq4czss,2,https://www.youtube.com/watch?v=z8ypmq4czss,10.155090382224635,4.186046511627906,3666.784485086865,2508.465625691569,0.078831567289272,2.0,concat,6.0,1.0,1.0
z9iKTEkLX_g,2,https://www.youtube.com/watch?v=z9iKTEkLX_g,0.8298242163533965,0.0,3794.281086614223,2564.412470365416,0.1488295138888889,2.0,concat,6.0,1.0,1.0
zAYg8tJW49c,2,https://www.youtube.com/watch?v=zAYg8tJW49c,30.558589222407576,74.71996485833516,1837.4212183337197,1202.096555005475,0.0615387426900584,2.0,concat,6.0,1.0,1.0
zDTHiDbLtio,2,https://www.youtube.com/watch?v=zDTHiDbLtio,17.071200511034796,22.302372413793105,2672.9490687387915,1978.915041352778,0.0843563034188034,2.0,concat,6.0,1.0,1.0
zGfi5xzvUOM,2,https://www.youtube.com/watch?v=zGfi5xzvUOM,14.234534722755434,28.56815052776503,7303.2379825144735,3412.6819425097215,0.0101423361121636,2.0,concat,6.0,1.0,1.0
zJgX4MIMTpk,2,https://www.youtube.com/watch?v=zJgX4MIMTpk,22.040313264419293,38.48895224518888,2701.2854459725645,1795.6392382769789,0.104162623160019,2.0,concat,6.0,1.0,1.0
zPhzl-JLhdo,2,https://www.youtube.com/watch?v=zPhzl-JLhdo,42.69450983634362,100.89171974522291,3135.5382618136523,1701.6087198384305,0.1237571246069182,2.0,concat,6.0,1.0,1.0
zQHP8ipvDi0,2,https://www.youtube.com/watch?v=zQHP8ipvDi0,33.18843745235084,52.15827338129497,3462.8262591815815,1475.74615695594,0.0826582341269841,2.0,concat,6.0,1.0,1.0
zSueO3gXIL4,2,https://www.youtube.com/watch?v=zSueO3gXIL4,4.914738765784672,0.7449826196589533,1367.399144948427,939.4180527632868,0.1277982461332071,2.0,concat,6.0,1.0,1.0
zTeveBsR4eA,2,https://www.youtube.com/watch?v=zTeveBsR4eA,21.197224994817866,27.09883103081828,3125.556216110693,1859.55707784194,0.0966564241640127,2.0,concat,6.0,1.0,1.0
zV912CZUxjU,2,https://www.youtube.com/watch?v=zV912CZUxjU,2.342045317093531,0.0,2413.3777923583984,2293.7087687238004,0.228499265491453,2.0,concat,6.0,1.0,1.0
zWXnQpgBMuw,2,https://www.youtube.com/watch?v=zWXnQpgBMuw,35.37952426336344,98.50403524229074,2341.685441832274,1687.5387148502186,0.1336540945383789,2.0,concat,6.0,1.0,1.0
zc31clkkaSk,2,https://www.youtube.com/watch?v=zc31clkkaSk,30.867411577064573,69.21618204804045,5674.401183727534,3657.443867723324,0.049299965803872,2.0,concat,6.0,1.0,1.0
zjBER9Cu5OM,2,https://www.youtube.com/watch?v=zjBER9Cu5OM,14.687381995421598,15.0,1606.972809679049,1188.378358745218,0.0891280623070987,2.0,concat,6.0,1.0,1.0
zmdSUZM69xg,2,https://www.youtube.com/watch?v=zmdSUZM69xg,49.00198874069798,86.8632707774799,2242.292333659447,1386.34527559947,0.1299639583333333,2.0,concat,6.0,1.0,1.0
znYI0H68kQs,2,https://www.youtube.com/watch?v=znYI0H68kQs,38.62285119515878,79.21760391198045,4098.713053983408,2569.3277094223627,0.0959214804292929,2.0,concat,6.0,1.0,1.0
znsEqcs8erc,2,https://www.youtube.com/watch?v=znsEqcs8erc,26.298902430842,48.0,4027.203523906021,1585.7940732039026,0.0710352777777777,2.0,concat,6.0,1.0,1.0
zrEWFIMGoG0,2,https://www.youtube.com/watch?v=zrEWFIMGoG0,31.136287641124564,97.6510067114094,3268.783228365427,1711.802964995912,0.0919043692129629,2.0,concat,6.0,1.0,1.0
zxPiSucdwLY,2,https://www.youtube.com/watch?v=zxPiSucdwLY,22.15868718636998,36.577255597428504,3332.0580399300943,2677.3229181521892,0.179294439365396,2.0,concat,6.0,1.0,1.0
zy6yW4biJbg,2,https://www.youtube.com/watch?v=zy6yW4biJbg,32.175853634268286,76.6576819407008,3314.7620132272714,1607.0402566559958,0.049946796594982,2.0,concat,6.0,1.0,1.0
-67kb-NHjHY,3,https://www.youtube.com/watch?v=-67kb-NHjHY,0.4308058478248616,0.0,4447.45040458337,1058.6059736202076,0.2244869791666666,3.0,concat,6.0,1.0,1.0
-RwIJZAu1yI,3,https://www.youtube.com/watch?v=-RwIJZAu1yI,32.49815306734683,50.04965243296921,8251.60212761709,2258.4440302529747,0.0671986698325163,3.0,concat,6.0,1.0,1.0
-gJQbERHWwY,3,https://www.youtube.com/watch?v=-gJQbERHWwY,18.815807156903404,16.93320790216369,2198.1910734917665,970.261863846838,0.0965936766431924,3.0,concat,6.0,1.0,1.0
-ufppWBqGHQ,3,https://www.youtube.com/watch?v=-ufppWBqGHQ,0.4160502970218658,0.0,3563.983034133911,2721.395172694215,0.2318829378342246,3.0,concat,6.0,1.0,1.0
-ynKtyJivGU,3,https://www.youtube.com/watch?v=-ynKtyJivGU,34.36228165057821,91.15314215985356,7584.331226870888,1691.3673264919655,0.1724423926767677,3.0,concat,6.0,1.0,1.0
00Kqr8FpBr0,3,https://www.youtube.com/watch?v=00Kqr8FpBr0,29.51983376352464,57.71267207906813,1982.8784663930164,1317.0722290547822,0.0832213102144866,3.0,concat,6.0,1.0,1.0
07EN0gP3dVA,3,https://www.youtube.com/watch?v=07EN0gP3dVA,10.586502174278358,0.0,3162.0768416441792,1960.7666987376256,0.1434620949074074,3.0,concat,6.0,1.0,1.0
0DP_nxqhlww,3,https://www.youtube.com/watch?v=0DP_nxqhlww,32.32139343373916,41.94174757281553,10794.561631379303,1902.1539118285743,0.0492867063492063,3.0,concat,6.0,1.0,1.0
0EHTh887QK8,3,https://www.youtube.com/watch?v=0EHTh887QK8,11.36143159866333,0.0,4324.894820016684,1413.800550304947,0.0575968749999999,3.0,concat,6.0,1.0,1.0
0Vl5xC33GI4,3,https://www.youtube.com/watch?v=0Vl5xC33GI4,26.414577060275608,65.45454545454547,9977.729311658277,2689.6935811123208,0.0897055464181286,3.0,concat,6.0,1.0,1.0
0ii1BZvin7Q,3,https://www.youtube.com/watch?v=0ii1BZvin7Q,13.22027708836851,27.23146747352496,2112.301323271109,961.4353208795644,0.0339459990976145,3.0,concat,6.0,1.0,1.0
0lBLdOcZ7TI,3,https://www.youtube.com/watch?v=0lBLdOcZ7TI,28.18674306869507,77.85058977719528,5023.3295581024095,1711.876586223833,0.0876735260076252,3.0,concat,6.0,1.0,1.0
0o7lT5o7WNs,3,https://www.youtube.com/watch?v=0o7lT5o7WNs,36.04833861759731,91.31261889663918,8595.896073959406,1810.4302535607671,0.151825428022362,3.0,concat,6.0,1.0,1.0
0uYPcnFAnqI,3,https://www.youtube.com/watch?v=0uYPcnFAnqI,11.751527708509697,15.168539325842698,10882.267830099014,2869.9946247900652,0.0502492042824074,3.0,concat,6.0,1.0,1.0
14kmpn1ZGG8,3,https://www.youtube.com/watch?v=14kmpn1ZGG8,31.31204657502227,84.55485893416927,10637.57868765355,5009.54195069148,0.0719516625150966,3.0,concat,6.0,1.0,1.0
1957Xi3uqk8,3,https://www.youtube.com/watch?v=1957Xi3uqk8,21.44614154018768,47.41144414168937,1894.5737013145117,605.9964733561519,0.1639492422109609,3.0,concat,6.0,1.0,1.0
1FMQzrlNsJw,3,https://www.youtube.com/watch?v=1FMQzrlNsJw,24.2484417491489,58.27338129496402,2228.934598877924,679.1264196430415,0.0316395970394736,3.0,concat,6.0,1.0,1.0
1JCLveJFIAE,3,https://www.youtube.com/watch?v=1JCLveJFIAE,21.33275514574193,39.78912354804647,4062.616799600663,1083.055482617444,0.078080384497549,3.0,concat,6.0,1.0,1.0
1JROpuJGP0s,3,https://www.youtube.com/watch?v=1JROpuJGP0s,1.2989242781336403,1.792828685258964,5637.676186830943,1495.2698921905005,0.0985733442164179,3.0,concat,6.0,1.0,1.0
1QkXxtDMBAw,3,https://www.youtube.com/watch?v=1QkXxtDMBAw,24.81508209287506,47.85276073619632,4877.828466637306,1947.1956536633256,0.0389089073129251,3.0,concat,6.0,1.0,1.0
1Y5BKvsiMfo,3,https://www.youtube.com/watch?v=1Y5BKvsiMfo,45.13253892262777,113.72549019607844,5194.286106872559,2531.2470680759006,0.0932924507168458,3.0,concat,6.0,1.0,1.0
1ZLKvPJ0db0,3,https://www.youtube.com/watch?v=1ZLKvPJ0db0,29.0061420264997,68.39378238341969,9089.444552182264,2771.8817460517785,0.043434799546678,3.0,concat,6.0,1.0,1.0
1_3MZQGFNT8,3,https://www.youtube.com/watch?v=1_3MZQGFNT8,24.448015763209415,49.74874371859296,9112.949840839092,1915.5480052943528,0.0539803562242798,3.0,concat,6.0,1.0,1.0
1lHe-cohO6Y,3,https://www.youtube.com/watch?v=1lHe-cohO6Y,33.22482490539551,122.4135294117647,1294.0499468202945,468.69209312735654,0.1067925347222222,3.0,concat,6.0,1.0,1.0
1oE0ox3HrSE,3,https://www.youtube.com/watch?v=1oE0ox3HrSE,28.290739683004524,60.10016694490819,3790.546633004381,1624.659954294711,0.0897071533203125,3.0,concat,6.0,1.0,1.0
29n6XnA2mIQ,3,https://www.youtube.com/watch?v=29n6XnA2mIQ,34.90090892189428,108.69565217391306,2975.045341766138,1278.7374425299545,0.299580078125,3.0,concat,6.0,1.0,1.0
2FNdRNMNkzk,3,https://www.youtube.com/watch?v=2FNdRNMNkzk,13.256649351119997,11.042944785276074,6038.543797692587,1220.8907204902437,0.2407654671717171,3.0,concat,6.0,1.0,1.0
2LfZ1ROGz1g,3,https://www.youtube.com/watch?v=2LfZ1ROGz1g,41.652565511067706,106.81318681318682,6925.941698090369,1964.988873314946,0.166303483422939,3.0,concat,6.0,1.0,1.0
2QLebzH2qUA,3,https://www.youtube.com/watch?v=2QLebzH2qUA,2.4434481064478555,0.0,2019.5197612907311,1702.5772629593075,0.0786102430555555,3.0,concat,6.0,1.0,1.0
2R3wZ2IuGJc,3,https://www.youtube.com/watch?v=2R3wZ2IuGJc,12.544352157616322,10.361842105263158,4711.0957964426525,2018.8864674191416,0.0570258511178861,3.0,concat,6.0,1.0,1.0
2RSlNraov0A,3,https://www.youtube.com/watch?v=2RSlNraov0A,29.61988391876221,71.76079734219269,8506.213593301894,1898.6583909228248,0.1290277777777778,3.0,concat,6.0,1.0,1.0
2_YTH8Rq3cI,3,https://www.youtube.com/watch?v=2_YTH8Rq3cI,10.86223874921384,15.384615384615389,1451.5002294623334,1617.7933508009305,0.1058707682291666,3.0,concat,6.0,1.0,1.0
2a1K9eBXmWY,3,https://www.youtube.com/watch?v=2a1K9eBXmWY,27.09011906399219,50.15372790161415,5068.713542699228,2044.3909433747303,0.0522906065988223,3.0,concat,6.0,1.0,1.0
2c915lc29F4,3,https://www.youtube.com/watch?v=2c915lc29F4,5.549037315628746,10.169491525423728,1829.8080843661696,1210.7753026222974,0.1101486545138888,3.0,concat,6.0,1.0,1.0
2herkOXFx80,3,https://www.youtube.com/watch?v=2herkOXFx80,35.46107323719905,64.47534766118837,6950.51715840041,4708.87449996423,0.1654127819981583,3.0,concat,6.0,1.0,1.0
2mLdiB4ewwA,3,https://www.youtube.com/watch?v=2mLdiB4ewwA,40.38763159546404,95.74820541137494,4247.050852276393,1260.1101927842642,0.0946954870676461,3.0,concat,6.0,1.0,1.0
2s3XyNUiC_Q,3,https://www.youtube.com/watch?v=2s3XyNUiC_Q,14.357707257330832,1.108374384236453,5854.529921765874,2540.2584109438367,0.1385272919852191,3.0,concat,6.0,1.0,1.0
2xrnvZzr3QU,3,https://www.youtube.com/watch?v=2xrnvZzr3QU,23.679980297088623,42.57555847568988,10216.37537820273,3098.574749496847,0.0947910709422658,3.0,concat,6.0,1.0,1.0
3378BwgBR0E,3,https://www.youtube.com/watch?v=3378BwgBR0E,20.977378341209892,29.817031850011293,1820.0574425119544,1039.2650539335775,0.1495232398938572,3.0,concat,6.0,1.0,1.0
34AaYEUVzbc,3,https://www.youtube.com/watch?v=34AaYEUVzbc,35.529257359854675,79.97565429093122,1193.0975963874623,420.7210158557348,0.0733957149621212,3.0,concat,6.0,1.0,1.0
3acwtg1SpMg,3,https://www.youtube.com/watch?v=3acwtg1SpMg,40.984676643654154,107.95593635250918,4710.995960887757,2193.8569763494293,0.1076258680555555,3.0,concat,6.0,1.0,1.0
3fj8UhXZ57o,3,https://www.youtube.com/watch?v=3fj8UhXZ57o,24.676798790693283,55.90062111801242,462.48029148767864,252.35690483004993,0.1159125267094017,3.0,concat,6.0,1.0,1.0
3pVNRKCNIVI,3,https://www.youtube.com/watch?v=3pVNRKCNIVI,1.5473933560507638,0.0,991.2245009849812,231.89855366247252,0.1915570746527777,3.0,concat,6.0,1.0,1.0
3yT2Mdv04p8,3,https://www.youtube.com/watch?v=3yT2Mdv04p8,28.845522494543168,50.154798761609904,4935.039074056953,696.4488795759182,0.163903685290404,3.0,concat,6.0,1.0,1.0
46ciIyGuyU4,3,https://www.youtube.com/watch?v=46ciIyGuyU4,16.094641819000245,4.615384615384615,10056.469344344794,2727.5955471964685,0.0695624797428695,3.0,concat,6.0,1.0,1.0
48wdwK12Rc0,3,https://www.youtube.com/watch?v=48wdwK12Rc0,17.645780722300213,0.0,7921.556140958954,1227.571000495606,0.1061703125,3.0,concat,6.0,1.0,1.0
4GCAX3kG4C4,3,https://www.youtube.com/watch?v=4GCAX3kG4C4,10.445196130396264,12.917115177610334,6762.678666683596,2681.0575043935055,0.0974057065578123,3.0,concat,6.0,1.0,1.0
4GN0nco6O2A,3,https://www.youtube.com/watch?v=4GN0nco6O2A,26.17814063825527,62.276785714285715,3719.7735401826744,939.657716207232,0.1912510489004629,3.0,concat,6.0,1.0,1.0
4Lf3kj-jt6c,3,https://www.youtube.com/watch?v=4Lf3kj-jt6c,34.06538430699762,85.71428571428571,6581.34737903037,1766.2504282328607,0.0982322209362139,3.0,concat,6.0,1.0,1.0
4NLCTLNMxPw,3,https://www.youtube.com/watch?v=4NLCTLNMxPw,25.863996240794854,42.693859255939046,1826.1579407542165,575.2179821836855,0.1594544550851254,3.0,concat,6.0,1.0,1.0
4SDHIUM8-Sk,3,https://www.youtube.com/watch?v=4SDHIUM8-Sk,36.43268625944563,113.89337641357028,6526.758347363816,1569.2903331066536,0.0748435413327991,3.0,concat,6.0,1.0,1.0
4owNI4JbF4I,3,https://www.youtube.com/watch?v=4owNI4JbF4I,15.200050624611322,23.76237623762376,5438.933267944264,2610.1016321544953,0.1541993640718006,3.0,concat,6.0,1.0,1.0
533dWOV7I8Q,3,https://www.youtube.com/watch?v=533dWOV7I8Q,12.730735875464774,3.185840707964602,10312.483767545022,3421.4134516118897,0.0522181103801169,3.0,concat,6.0,1.0,1.0
5KQPIOyG3Ro,3,https://www.youtube.com/watch?v=5KQPIOyG3Ro,3.450597317737389,2.8856430352689704,0.0,0.0,0.1155248258159149,3.0,concat,6.0,1.0,1.0
5MYalbP_9Fk,3,https://www.youtube.com/watch?v=5MYalbP_9Fk,24.505102683757915,36.080178173719375,6182.927172851562,2949.770176226055,0.1288606770833333,3.0,concat,6.0,1.0,1.0
5YCPLi8G0-s,3,https://www.youtube.com/watch?v=5YCPLi8G0-s,37.645148521975464,97.6946960977022,1658.444101251329,495.70300005406193,0.1065572859682713,3.0,concat,6.0,1.0,1.0
5arE6U3HVPs,3,https://www.youtube.com/watch?v=5arE6U3HVPs,38.820544742402575,93.98734177215192,5571.283800653346,3026.091177545773,0.1069958129084967,3.0,concat,6.0,1.0,1.0
5m0csyAzsBU,3,https://www.youtube.com/watch?v=5m0csyAzsBU,18.854645519256593,27.835051546391753,5224.008271917333,900.1232257091239,0.0711336471688034,3.0,concat,6.0,1.0,1.0
5og28f8t_gg,3,https://www.youtube.com/watch?v=5og28f8t_gg,6.146906824622835,0.0,13397.874598817569,4407.069879168334,0.0491912411971831,3.0,concat,6.0,1.0,1.0
5pHLHxYzkJs,3,https://www.youtube.com/watch?v=5pHLHxYzkJs,5.48798168182373,2.3653088042049935,2497.3061033714384,2304.446985486843,0.0879161560457516,3.0,concat,6.0,1.0,1.0
61WshXT90ik,3,https://www.youtube.com/watch?v=61WshXT90ik,34.44534331805085,85.94594594594594,5277.909675347784,1662.8755955329243,0.0581764381569069,3.0,concat,6.0,1.0,1.0
62kW9Oqp2XY,3,https://www.youtube.com/watch?v=62kW9Oqp2XY,50.61935380943443,67.63005780346822,7311.712386073328,2131.182064644318,0.1615854673032407,3.0,concat,6.0,1.0,1.0
675a7sUdtUw,3,https://www.youtube.com/watch?v=675a7sUdtUw,3.923156160116195,2.9702970297029703,10378.468083087908,3247.615863368175,0.0326337017276422,3.0,concat,6.0,1.0,1.0
67_6KVabZ70,3,https://www.youtube.com/watch?v=67_6KVabZ70,34.72446731284813,95.19230769230768,9927.802215296197,3641.74887067285,0.0369906374007936,3.0,concat,6.0,1.0,1.0
6LYbIioha2Y,3,https://www.youtube.com/watch?v=6LYbIioha2Y,20.62963664531708,29.50819672131148,5544.634281158447,1372.4098275884069,0.0285812397875817,3.0,concat,6.0,1.0,1.0
6LdWMFAxRsA,3,https://www.youtube.com/watch?v=6LdWMFAxRsA,40.309938218858505,96.0,13256.669646830498,2376.3760829079733,0.1398220486111111,3.0,concat,6.0,1.0,1.0
6S-edhWBc1s,3,https://www.youtube.com/watch?v=6S-edhWBc1s,32.82904897417341,83.33333333333333,6752.927158321954,1688.4276939966849,0.1359607660658307,3.0,concat,6.0,1.0,1.0
6TGRyNQyDxc,3,https://www.youtube.com/watch?v=6TGRyNQyDxc,9.001533571879069,0.0,5192.477374848865,2131.284382665425,0.0700149197048611,3.0,concat,6.0,1.0,1.0
6amKvChQ1II,3,https://www.youtube.com/watch?v=6amKvChQ1II,52.14047400156657,105.88235294117646,6814.153296820511,2523.630966088074,0.1551605902777778,3.0,concat,6.0,1.0,1.0
6gQc-A8dC5s,3,https://www.youtube.com/watch?v=6gQc-A8dC5s,29.40553069114685,100.33341176470589,2810.859418560007,2085.1997745495755,0.1677809027777778,3.0,concat,6.0,1.0,1.0
6obRTwjC8Q8,3,https://www.youtube.com/watch?v=6obRTwjC8Q8,22.289991465481844,24.705882352941178,7181.532595745187,3755.272959674654,0.0646685431985294,3.0,concat,6.0,1.0,1.0
6z6L6w2Oz-I,3,https://www.youtube.com/watch?v=6z6L6w2Oz-I,31.47452902125421,51.26934984520123,5071.100354119888,1494.5903168605314,0.1232818930041152,3.0,concat,6.0,1.0,1.0
70Cp6VE4TdE,3,https://www.youtube.com/watch?v=70Cp6VE4TdE,13.52055629064876,10.159322033898304,2302.360405775692,1629.1563293022684,0.0671181233723958,3.0,concat,6.0,1.0,1.0
7FDJtIbbOCs,3,https://www.youtube.com/watch?v=7FDJtIbbOCs,17.69171769892583,11.61290322580645,3591.9215858855855,2113.0278429964774,0.1390886116711469,3.0,concat,6.0,1.0,1.0
7RvW8JJO4iQ,3,https://www.youtube.com/watch?v=7RvW8JJO4iQ,26.676203914835483,63.15789473684211,381.3450834514714,257.9049996746675,0.0530085720486111,3.0,concat,6.0,1.0,1.0
