video_id,cluster,cluster_id,fusion_strategy,k_selected
5A2dYU7k8pY,4,4,concat,6
5BRLGQc6F8k,4,4,concat,6
5BW0xh2ih-k,4,4,concat,6
5EHicPgdFFk,4,4,concat,6
5ErevzmnPB8,4,4,concat,6
5F1rJVzj2AI,4,4,concat,6
5FDFRvqOdWs,4,4,concat,6
5HIl-3riNSI,4,4,concat,6
5HkWSbb_BZ8,4,4,concat,6
5HxjwgqJep8,4,4,concat,6
5KQA7YbIDPQ,4,4,concat,6
5M6E6c4MfNA,4,4,concat,6
5NLrVuyX8LA,4,4,concat,6
5NycVOecY-Y,4,4,concat,6
5O-8Jo7K7hY,4,4,concat,6
5O3EiJxBmKg,4,4,concat,6
5PK0U8zTkJM,4,4,concat,6
5T1-AOU5_AY,4,4,concat,6
5V5bu5ja11A,4,4,concat,6
5Vn7VRahuqw,4,4,concat,6
5WqCJd0WPlA,4,4,concat,6
5WuMw4cEESQ,4,4,concat,6
5Yc69MPJvUg,4,4,concat,6
5cHYVjIZxjc,4,4,concat,6
5ddj3H0K0AU,4,4,concat,6
5iNBvuJxIUA,4,4,concat,6
5kwJtbk9zIM,4,4,concat,6
5lhAn4IFrXo,4,4,concat,6
5nZYvBzDkRE,4,4,concat,6
5oNFdUpbGHM,4,4,concat,6
5p4jCuGbEfA,4,4,concat,6
5sPUfa3x8zM,4,4,concat,6
5t2VtrDUb-w,4,4,concat,6
5xUMMhX82F4,4,4,concat,6
61NegYALsis,4,4,concat,6
65Tuj0PGrxg,4,4,concat,6
66kfDq3SejI,4,4,concat,6
6G5yYhBBfiE,4,4,concat,6
6G_iw1fxl9k,4,4,concat,6
6IDYWwxpBM4,4,4,concat,6
6JqsMqVqz_0,4,4,concat,6
6LvASuLPs9E,4,4,concat,6
6MdqQBTgqF8,4,4,concat,6
6NuQltMcaUc,4,4,concat,6
6Quz1p_h2GI,4,4,concat,6
6RXEXOhsQIQ,4,4,concat,6
6SQaFF5cSXU,4,4,concat,6
6SuK_-R795g,4,4,concat,6
6TkuHsNY2Ck,4,4,concat,6
6W3dvwKRvFs,4,4,concat,6
6Y17cyaEbow,4,4,concat,6
6YamJS9jL4Y,4,4,concat,6
6ZFMTZnGLsQ,4,4,concat,6
6_QtLGnlhv0,4,4,concat,6
6_Wu5VytAf0,4,4,concat,6
6aRK2J6vxas,4,4,concat,6
6b3NEAyp-Ig,4,4,concat,6
6bcxv1c4fh0,4,4,concat,6
6dA2wXCOGgk,4,4,concat,6
6e-HpRTbj0E,4,4,concat,6
6eaVfDPCGWs,4,4,concat,6
6i_i9WIUqhI,4,4,concat,6
6l0y8ljVg_Y,4,4,concat,6
6lg9Bx-U8Ig,4,4,concat,6
6lwvo6JpPnM,4,4,concat,6
6mM7QGjG-sA,4,4,concat,6
6pF2rUC6Rxc,4,4,concat,6
6pYX_0k_h90,4,4,concat,6
6psAjgVWNoE,4,4,concat,6
6qSxXIHEw7I,4,4,concat,6
6sGNpLpBCgs,4,4,concat,6
6uqhC_7MnjY,4,4,concat,6
6vEVzKEQetQ,4,4,concat,6
6x1y9yAFkJQ,4,4,concat,6
6x56MCrZ7x4,4,4,concat,6
6zJHiwdU228,4,4,concat,6
6zoZwh-Vc8o,4,4,concat,6
7-PzRCfLdgM,4,4,concat,6
70AWIFL7LMQ,4,4,concat,6
71wF5L_VaBk,4,4,concat,6
73K6WjRxEkc,4,4,concat,6
74u0Jiw5QZM,4,4,concat,6
75FdtbYY7xE,4,4,concat,6
794jtEiKkZY,4,4,concat,6
79xFPmCU6C0,4,4,concat,6
7CSgDKx0qBc,4,4,concat,6
7CWGbc68TN4,4,4,concat,6
7DzQ2oGvpGQ,4,4,concat,6
7E6YQGoBb_g,4,4,concat,6
7EtyMpsvrl8,4,4,concat,6
7FZaMYwrQAk,4,4,concat,6
7FrcbMFnczk,4,4,concat,6
7Gn1VDkrqFI,4,4,concat,6
7HOwq8GKSjc,4,4,concat,6
7Hn0HDjwuo0,4,4,concat,6
7ILCBfduCes,4,4,concat,6
7IWooPR1pMI,4,4,concat,6
7IpEpv2-64U,4,4,concat,6
7JCjj03OMmw,4,4,concat,6
7JaTHhOXYxU,4,4,concat,6
7Lim8Wid08o,4,4,concat,6
7NcwhlDRtdE,4,4,concat,6
7QjyHsa24WM,4,4,concat,6
7UAjz8o2mFw,4,4,concat,6
7UyMeLZyDpA,4,4,concat,6
7YXb3ivUQKY,4,4,concat,6
7Y_12Ee_yfA,4,4,concat,6
7Z7V-FMzndU,4,4,concat,6
7bZ-AjFsOAw,4,4,concat,6
7gbWFkKrXMQ,4,4,concat,6
7h7REDcipTk,4,4,concat,6
7hcFH75Wk6U,4,4,concat,6
7jEdsFltzYg,4,4,concat,6
7jpysEeeIFA,4,4,concat,6
7lQcNuAYsyU,4,4,concat,6
7mSXMkaurK0,4,4,concat,6
7nIb_hI455k,4,4,concat,6
7n_ffWLImg0,4,4,concat,6
7pIv6avKLG4,4,4,concat,6
7rIDMn9bHLg,4,4,concat,6
7thD2qf8J7E,4,4,concat,6
7ucYonYmhJs,4,4,concat,6
7w4ztCT8KeU,4,4,concat,6
7yMwd4mduB8,4,4,concat,6
7z7T5iH-LYU,4,4,concat,6
82A8zZhBvLo,4,4,concat,6
82JzN5uVQOA,4,4,concat,6
82zqd1Ucf78,4,4,concat,6
84v7nMfDo4E,4,4,concat,6
87IVraqB9-k,4,4,concat,6
88vUGlAgmvA,4,4,concat,6
8AYl08tuVUY,4,4,concat,6
8AgYbOCHuRQ,4,4,concat,6
8CwRBW7VJxM,4,4,concat,6
8DV3ephb-Ns,4,4,concat,6
8ElqBJuW9H0,4,4,concat,6
8G5HO6naP-M,4,4,concat,6
8JdEq-_3qBA,4,4,concat,6
8K3hBnAOlBo,4,4,concat,6
8MS2IWBIjtY,4,4,concat,6
8OXK2M1LLC0,4,4,concat,6
8PLgBS9kzvg,4,4,concat,6
8PSCmLyd6Ws,4,4,concat,6
8Pb0tl1F8y4,4,4,concat,6
8SBhvCMUaog,4,4,concat,6
8SkkRfuUTqQ,4,4,concat,6
8UHMAIfJiRU,4,4,concat,6
8WkjMbS-K_M,4,4,concat,6
8Xzuzpe9--w,4,4,concat,6
8YyDjG7QQcs,4,4,concat,6
8ZyeYqmDp5I,4,4,concat,6
8a_hC-IIamk,4,4,concat,6
8aaeHkWxX5Y,4,4,concat,6
8bJMEt06Uuc,4,4,concat,6
8caaFdCcxWU,4,4,concat,6
8dmT-lq__3I,4,4,concat,6
8eGPnq1Cims,4,4,concat,6
8eo79CCtYQU,4,4,concat,6
8evK8NWCj4Q,4,4,concat,6
8gEKHf4RoTU,4,4,concat,6
8hNS2Xl5ODo,4,4,concat,6
8kHpZtWa9cc,4,4,concat,6
8lQJt_hye2k,4,4,concat,6
8lUCNU9Q--c,4,4,concat,6
8mSF-eX3wLQ,4,4,concat,6
8o9N6f2NfJo,4,4,concat,6
8p58XZscbcw,4,4,concat,6
8qCVvOOLnw8,4,4,concat,6
8qd7kXOuf5M,4,4,concat,6
8xPxytY4G3s,4,4,concat,6
8zxYDDnI82c,4,4,concat,6
9-tciBdb5Jk,4,4,concat,6
90VGELHYp2U,4,4,concat,6
919LB2jL7jA,4,4,concat,6
97ZWzSUTxPw,4,4,concat,6
98oQ3jUWtAk,4,4,concat,6
99ek3HsZ6GI,4,4,concat,6
9BTcL9C7cns,4,4,concat,6
9BXiM8D0CC8,4,4,concat,6
9Dlz9yAtcpg,4,4,concat,6
9E2S7PAvrTY,4,4,concat,6
9GhkrtB-YwM,4,4,concat,6
9HZPiO5_QQg,4,4,concat,6
9Ht2hacEURU,4,4,concat,6
9LHxkYi9BFo,4,4,concat,6
9M6jQC4aBdU,4,4,concat,6
9MFjMR4j43g,4,4,concat,6
9O0k3R1q820,4,4,concat,6
9PqxdSGIq0M,4,4,concat,6
9QAGXtyu8iE,4,4,concat,6
9QSxC9ofuf8,4,4,concat,6
9QVpiLPsAXU,4,4,concat,6
9RWPD2K4mek,4,4,concat,6
9Suy3zNTRq8,4,4,concat,6
9TV-MYL7Exg,4,4,concat,6
9Wl8nQ4BznA,4,4,concat,6
9YlVyuRBY1Y,4,4,concat,6
9bmqleDqtXE,4,4,concat,6
9eAxM3w21EU,4,4,concat,6
9fpgTZPOlRI,4,4,concat,6
9gEuMyDg5Ko,4,4,concat,6
9huc38TDyIE,4,4,concat,6
9kGxG7jTD1g,4,4,concat,6
9ogfqgJiEPk,4,4,concat,6
9rDYeNGCRAI,4,4,concat,6
9sRpgABqDEk,4,4,concat,6
9samzCqXhpE,4,4,concat,6
9vWtGm8ppDg,4,4,concat,6
9w7lA_-qSqA,4,4,concat,6
9x0vPIE8-24,4,4,concat,6
9x3MN1_Tu1Y,4,4,concat,6
9x5hWr41gUg,4,4,concat,6
9xx89Mwhdqs,4,4,concat,6
9zX-c9LrCzc,4,4,concat,6
A-yqw3HeIWQ,4,4,concat,6
A2LB-26Mo9I,4,4,concat,6
A6bCrlsybHA,4,4,concat,6
A8pC93o7Dts,4,4,concat,6
A94UQg1al3k,4,4,concat,6
A9OyzadVX1c,4,4,concat,6
AASjYVuerWI,4,4,concat,6
ACQc28Akh9U,4,4,concat,6
AC_wIswE6Nc,4,4,concat,6
AD-879FO88U,4,4,concat,6
ADRMEQbgUYM,4,4,concat,6
AGrCOCiAagY,4,4,concat,6
AL3gsPOl7CI,4,4,concat,6
AQBOYMzaiTw,4,4,concat,6
AQmPFdSkRqU,4,4,concat,6
ARNf7-135AU,4,4,concat,6
ARpZyzzdgJw,4,4,concat,6
AT4AbeCMGb4,4,4,concat,6
ATI1HgIbd1I,4,4,concat,6
AUAychO3q1A,4,4,concat,6
AV1N1y4QkFg,4,4,concat,6
AXklpRaBIhg,4,4,concat,6
AY3aQq-AHgI,4,4,concat,6
AYem875Xye8,4,4,concat,6
AYqrWskyb8k,4,4,concat,6
AZQwIX-9fw8,4,4,concat,6
A_lqUHdN1u0,4,4,concat,6
AaHbxgt8o9o,4,4,concat,6
AaIRL08AAko,4,4,concat,6
AbSTN4qsYkk,4,4,concat,6
AcymxAHfcSQ,4,4,concat,6
AdpT6c633Qw,4,4,concat,6
AfsOxld0zJg,4,4,concat,6
AgidTwxvCrY,4,4,concat,6
AhmRSCBMINY,4,4,concat,6
AjALKgzR87c,4,4,concat,6
AjDnzWWkAuI,4,4,concat,6
AjnNP8MAGBY,4,4,concat,6
ArM3bfocah8,4,4,concat,6
ArPZva4YFAU,4,4,concat,6
Arsap80UEeI,4,4,concat,6
AtRe0s-StZs,4,4,concat,6
AubQWwA6-EE,4,4,concat,6
AucYEIq9kiI,4,4,concat,6
AuqIfbcXxGI,4,4,concat,6
AvdvdykdSaI,4,4,concat,6
Ave6c-1-jH8,4,4,concat,6
Avq3wz7nO7c,4,4,concat,6
AwAZmdY1-zc,4,4,concat,6
AxMlvwNjWeM,4,4,concat,6
Axiazm42R5Y,4,4,concat,6
AzZ2qhMuqzo,4,4,concat,6
AzZNVO0dCuw,4,4,concat,6
B3HKTZ7flZY,4,4,concat,6
B4XanvSGVB8,4,4,concat,6
B6PbuOp7E3I,4,4,concat,6
B6WM0jwApUY,4,4,concat,6
B6YcyBAiAhs,4,4,concat,6
B9M2WCp7kgQ,4,4,concat,6
BA0KIw46XKg,4,4,concat,6
BAG3QCbEILY,4,4,concat,6
BAJWwwWymdo,4,4,concat,6
BBAbGbSnIH0,4,4,concat,6
BCMssCVyK7Q,4,4,concat,6
BCdx1ZejNmQ,4,4,concat,6
BDYsA7eoTNY,4,4,concat,6
BEP_SCNQHRg,4,4,concat,6
BFe84Gkq9Y0,4,4,concat,6
BG3BAZzj5Gg,4,4,concat,6
BH_2nQYRP9o,4,4,concat,6
BIFvNriRW1s,4,4,concat,6
BIVQ8A-BF_I,4,4,concat,6
BJwancWN5ZA,4,4,concat,6
BJzgJV2XhsM,4,4,concat,6
BOdxPZZW9qg,4,4,concat,6
BSuTqP0efOw,4,4,concat,6
BTpAOGL3AcQ,4,4,concat,6
BWAIHgI8Nsw,4,4,concat,6
BWCdFoLybVU,4,4,concat,6
BXkMa6G39Qk,4,4,concat,6
B_O25Hcx1aQ,4,4,concat,6
BapolosU_aE,4,4,concat,6
BbFNaP0LeWc,4,4,concat,6
Bdj3uOvVYeQ,4,4,concat,6
BfyUWDEq0YY,4,4,concat,6
BhLRsajZ9wU,4,4,concat,6
Bh_VK7qGp2E,4,4,concat,6
BhibLSsZ3cY,4,4,concat,6
BiUZf2fA5kw,4,4,concat,6
Biggk_OeTt8,4,4,concat,6
BijdEVyOp5Y,4,4,concat,6
BjHjm57HjZ8,4,4,concat,6
BjKPxNPUlcs,4,4,concat,6
Bjpr2fmsER0,4,4,concat,6
Bk-OkENVuew,4,4,concat,6
BmFRNLzE4qM,4,4,concat,6
BpBpB86dDVI,4,4,concat,6
BpRol2JM40A,4,4,concat,6
BpsHHdW958w,4,4,concat,6
BquLbLcwrZU,4,4,concat,6
Bt59dBFFRYA,4,4,concat,6
Bt_sjmBjxxU,4,4,concat,6
Bu7N22GWkc4,4,4,concat,6
BuY20sl5FLo,4,4,concat,6
BwwOmb33bKw,4,4,concat,6
ByXReoUaMNk,4,4,concat,6
Bzq4WzL7_rM,4,4,concat,6
C-GPcRgn3Tw,4,4,concat,6
C1xxPpH1gv0,4,4,concat,6
C2q1dkndugY,4,4,concat,6
C3RYSUuTysg,4,4,concat,6
C4I8OHKw0-I,4,4,concat,6
C4R4iJVzXVM,4,4,concat,6
C5ogVI0Eajc,4,4,concat,6
C6CbtiubRTU,4,4,concat,6
C6FM901RFgQ,4,4,concat,6
C84ZStKwhjY,4,4,concat,6
C8d2mMxAFyk,4,4,concat,6
CAMg12-QH00,4,4,concat,6
CCEMwnVYqqM,4,4,concat,6
CDWawZ0Haiw,4,4,concat,6
CF_JI1eIaAA,4,4,concat,6
CFgQoNhdgrc,4,4,concat,6
CIr3CnM3sVE,4,4,concat,6
CJdsVQ2z6bY,4,4,concat,6
CLBQB1Zs5wM,4,4,concat,6
CMBBxXYxtrc,4,4,concat,6
CMnMwwVbrJM,4,4,concat,6
CQ3lcZ4vux0,4,4,concat,6
CQURbLKNPWY,4,4,concat,6
CRJbraIcqJE,4,4,concat,6
CRSWVC2AhO0,4,4,concat,6
CSduj-7zsRI,4,4,concat,6
CUXarLrJ4ok,4,4,concat,6
CUyToG0rrck,4,4,concat,6
CVLW1iM7Ks0,4,4,concat,6
CW8Vs_tdYaA,4,4,concat,6
CXtZwuexEtU,4,4,concat,6
CYH5ELg-x3I,4,4,concat,6
CZqlHqdMBYo,4,4,concat,6
C_zWNHcMoBs,4,4,concat,6
Cd9hDQfRb30,4,4,concat,6
CfNxnbWQAEQ,4,4,concat,6
CfXNr27yDM4,4,4,concat,6
CgqMzCVVc2E,4,4,concat,6
ClEizSzYm1w,4,4,concat,6
Clu7kx9vhvQ,4,4,concat,6
Cmy8CsYIUL0,4,4,concat,6
CpjryjBMYt0,4,4,concat,6
CqTgIL7lzbQ,4,4,concat,6
Cr3Xf3BUvgU,4,4,concat,6
Cu8H504qsQg,4,4,concat,6
CufIMJpYMTY,4,4,concat,6
CwPmoTEeP3M,4,4,concat,6
CwfCTYDHIMA,4,4,concat,6
CwtGjl-3yR8,4,4,concat,6
D-73iAilqqU,4,4,concat,6
D3wrb6Qo1ks,4,4,concat,6
D5RcV46ssYA,4,4,concat,6
D9yWtzhogpc,4,4,concat,6
DAje3toxX0o,4,4,concat,6
DBbYR3Jo3q0,4,4,concat,6
DCXjycwqip0,4,4,concat,6
DDomIHtX3mA,4,4,concat,6
DFJ4vyGphAo,4,4,concat,6
DG63R14sXLY,4,4,concat,6
DGsulZFVPss,4,4,concat,6
DH3IRQzWJQ4,4,4,concat,6
DHmlB3eHzwo,4,4,concat,6
DI44AAs8lSo,4,4,concat,6
DIXXFxfFK6Y,4,4,concat,6
DIYkNohNVEY,4,4,concat,6
DMBED2h4070,4,4,concat,6
DMaPJH3Zuiw,4,4,concat,6
DNJijKh7G2s,4,4,concat,6
DNUtdGo5V0Y,4,4,concat,6
DNtzUDddclY,4,4,concat,6
DOB0kb3hjgA,4,4,concat,6
DOuM9Vkq_Jc,4,4,concat,6
DPzsBmUGnko,4,4,concat,6
DQXAnuYGQnA,4,4,concat,6
DQhvA8zbAZo,4,4,concat,6
DQjXM-DgfP0,4,4,concat,6
DSF0Va2mEBI,4,4,concat,6
DSlQTLjinnI,4,4,concat,6
DULz4uCLHSE,4,4,concat,6
DXPN6BdT2TQ,4,4,concat,6
DXhH9JZXKVE,4,4,concat,6
DYcY-58x0yg,4,4,concat,6
DZ4KdDULaao,4,4,concat,6
DZdZ2dAlOrw,4,4,concat,6
DZnOl1zqDU0,4,4,concat,6
D__qgS8GKAI,4,4,concat,6
D_pxtVOoaqw,4,4,concat,6
Daya_jhCXuU,4,4,concat,6
DcxmVlzA2Kk,4,4,concat,6
Dd2qddDB7L4,4,4,concat,6
Dd4t_FYNiwE,4,4,concat,6
Ddhx83xpQWg,4,4,concat,6
DdmeupSbnjU,4,4,concat,6
DeAx_sFm3Io,4,4,concat,6
DeJlUk2pCtQ,4,4,concat,6
Df_KY3Oo5AU,4,4,concat,6
DhpNJwZMLIU,4,4,concat,6
DiV5A4MiPng,4,4,concat,6
DmlbZZoP25c,4,4,concat,6
DmzJ4k4wnfY,4,4,concat,6
DnL2z8CL-wU,4,4,concat,6
DqSR20Q_Z7E,4,4,concat,6
Dv3mwqSnFkE,4,4,concat,6
Dv902o7h5bs,4,4,concat,6
DvGR7Nlt0r8,4,4,concat,6
Dw-Pe50bInI,4,4,concat,6
DwqTKaw8PDw,4,4,concat,6
DxKpOtmK_5s,4,4,concat,6
DxtaWZUH3So,4,4,concat,6
E1Y6ayTpVw8,4,4,concat,6
E2M_bgeaHdc,4,4,concat,6
E4n0haf2ago,4,4,concat,6
E6F5yU9pgFo,4,4,concat,6
E7IGal2scdU,4,4,concat,6
E9qCl1gBhNA,4,4,concat,6
EAXKd3pUAcA,4,4,concat,6
EAjVoooNS7w,4,4,concat,6
EAuzbfUk7yQ,4,4,concat,6
EBHzUYYn0aU,4,4,concat,6
EClLhfTV2cI,4,4,concat,6
EDNBePUtPOw,4,4,concat,6
EEzF7CWG-3s,4,4,concat,6
EFK892NXlSE,4,4,concat,6
EIxbArykQ_4,4,4,concat,6
EPww6APBhZs,4,4,concat,6
EQJA1jLsN50,4,4,concat,6
ERL_2S7YlIs,4,4,concat,6
ERTQYe0k1Iw,4,4,concat,6
ERo9g9zcWeE,4,4,concat,6
EUKqibHDW2g,4,4,concat,6
EWCzW9WOK5U,4,4,concat,6
EWKTrbouLxg,4,4,concat,6
EWqw-bwQGjU,4,4,concat,6
EX78dSg6KD0,4,4,concat,6
EXKts6xFcYo,4,4,concat,6
EY6R0p3RGmw,4,4,concat,6
EYUFiR9_j4A,4,4,concat,6
EYvjLx7EXyE,4,4,concat,6
E_Ozh20TOx4,4,4,concat,6
EdVt175gYr8,4,4,concat,6
EeCSba4lHto,4,4,concat,6
Efuy8Bmu54k,4,4,concat,6
Egq2ijgeOmw,4,4,concat,6
EkUpoZwt_W8,4,4,concat,6
Emac-IyAxYc,4,4,concat,6
EmnZAeW8ZaE,4,4,concat,6
EnNpu6O9NzI,4,4,concat,6
EnvQu-93jsE,4,4,concat,6
EopISb_4GX4,4,4,concat,6
EpDFKg2Pz-k,4,4,concat,6
ErLks02ryh0,4,4,concat,6
EsPYuzMcsgk,4,4,concat,6
EtuiqLlcxKk,4,4,concat,6
Eu6PCZIYyMY,4,4,concat,6
EwKRny-SbaY,4,4,concat,6
EzI_AlSnPcc,4,4,concat,6
F-WjXjMsc3M,4,4,concat,6
F0NhAJ9_FWM,4,4,concat,6
F1LqMjBsWp4,4,4,concat,6
F2X5OKfqOzk,4,4,concat,6
F2rcXddhrGM,4,4,concat,6
F33aY8bq1lQ,4,4,concat,6
F4evw8zvr3s,4,4,concat,6
F7eR92nCN5E,4,4,concat,6
F9H7hXb87fg,4,4,concat,6
FBLyKSAao4M,4,4,concat,6
FDLH7n_Unn4,4,4,concat,6
FHqvaDOnCeA,4,4,concat,6
FIk0jR8X6oc,4,4,concat,6
FJccG0ZYbD8,4,4,concat,6
FJksFuI_Bqo,4,4,concat,6
FL30_22UwyU,4,4,concat,6
FLDKauBApsc,4,4,concat,6
FMg2c8A0HgU,4,4,concat,6
FMp3ShRU6pI,4,4,concat,6
FNGQCxwdoe8,4,4,concat,6
FPwP6WoYoro,4,4,concat,6
FQ4UfCaS118,4,4,concat,6
FQbOpAO0dJY,4,4,concat,6
FSMADREqAg8,4,4,concat,6
FTCz2g6cs1E,4,4,concat,6
FV6-UJedvSc,4,4,concat,6
FWfK0-a5SDs,4,4,concat,6
FXZGgXIr-x4,4,4,concat,6
FXZnX3ZxOC8,4,4,concat,6
FZKl3onP0Hc,4,4,concat,6
FZtUKOYX99I,4,4,concat,6
Fbj_XIV29bw,4,4,concat,6
FbxNkwBcq4I,4,4,concat,6
FcZC52hWw5o,4,4,concat,6
FdJN2cozuK8,4,4,concat,6
FeVml0aS4po,4,4,concat,6
FhZNiUktBmA,4,4,concat,6
FlynLofJBWs,4,4,concat,6
Fng6fXEfKWY,4,4,concat,6
Fq_vm9hsvaM,4,4,concat,6
FsVLjyzdT9I,4,4,concat,6
FumkcNUs5V4,4,4,concat,6
FwXq6_lAxMQ,4,4,concat,6
FxwqeVaXkOQ,4,4,concat,6
FyB_pZ7IUFw,4,4,concat,6
G23VqT7A1Vs,4,4,concat,6
G2JowFguRP0,4,4,concat,6
G2yGPfoYti4,4,4,concat,6
G4JKDj7uync,4,4,concat,6
G52-hbIiwyM,4,4,concat,6
G5Da6achIgI,4,4,concat,6
G8noasj58hI,4,4,concat,6
GA81vUJmQJQ,4,4,concat,6
GBdtN3DAqhk,4,4,concat,6
GD8PDdJV8-A,4,4,concat,6
GDNd-mjcScU,4,4,concat,6
GDjDgYX3UGE,4,4,concat,6
GEPDgp5EcAY,4,4,concat,6
GF4nPfqTbzA,4,4,concat,6
GFJch7fvHnU,4,4,concat,6
GGrGcLztru4,4,4,concat,6
GHtMiQqftos,4,4,concat,6
GHzecPfyl8E,4,4,concat,6
GISznubxdOs,4,4,concat,6
GKnkZc5CfR8,4,4,concat,6
GKr9g1C6WyM,4,4,concat,6
GPmBrhu2aP4,4,4,concat,6
GQXO_LxVIjQ,4,4,concat,6
GSQlgaPShcw,4,4,concat,6
GUE5CK_dVko,4,4,concat,6
GVDmn90Aixs,4,4,concat,6
GXk2cIbv9jg,4,4,concat,6
GYD7Y4HnxQM,4,4,concat,6
GZVKO0bst0I,4,4,concat,6
GZjHkriFDtA,4,4,concat,6
G_20tUl3Xbc,4,4,concat,6
GaDJiDvAPI0,4,4,concat,6
GbyuaquiMWs,4,4,concat,6
GcgPzruFE78,4,4,concat,6
Gg1jukjg5rQ,4,4,concat,6
Gg2JgQzDn5E,4,4,concat,6
GjBZFVPs3sg,4,4,concat,6
GluvbAmRRYc,4,4,concat,6
GlxDGJbVm2Q,4,4,concat,6
Gng7pOnm1Jw,4,4,concat,6
GnkObro7gao,4,4,concat,6
GofFwHRkRBM,4,4,concat,6
GqOr8IdMNM8,4,4,concat,6
GrlqeRHWrNM,4,4,concat,6
Gs8dkYozXkk,4,4,concat,6
Gv6JEPRB0MM,4,4,concat,6
GvG1JLNST6E,4,4,concat,6
GxNY4_fyWJA,4,4,concat,6
GxzRPdGC-rM,4,4,concat,6
H0wYUSs6XQA,4,4,concat,6
H1WkQDJ9a4I,4,4,concat,6
H1yu9hLMdzQ,4,4,concat,6
H2lwmDaYTjI,4,4,concat,6
H2mL646Sf0U,4,4,concat,6
H4PnJS2fjZo,4,4,concat,6
H585_a1kxcQ,4,4,concat,6
H5NmB_F67fk,4,4,concat,6
H6UwTdmQQVk,4,4,concat,6
H8yyi6ckaow,4,4,concat,6
H9T0e_SVW2s,4,4,concat,6
HANLQs1a-K0,4,4,concat,6
HATgiMcECy0,4,4,concat,6
HCqz0_r7ai0,4,4,concat,6
HDB-cHkdV_4,4,4,concat,6
HERU-P56QtM,4,4,concat,6
HErGV8_sCdE,4,4,concat,6
HFjLEaTLYXA,4,4,concat,6
HJHPxLKXTNg,4,4,concat,6
HL6YOx7Dm2g,4,4,concat,6
HN0NnryzKQQ,4,4,concat,6
HOf7FofMubU,4,4,concat,6
HOnZuWGvb2M,4,4,concat,6
HOtkXCNBGiQ,4,4,concat,6
HPARS9-iasE,4,4,concat,6
HQpkdYGIXKo,4,4,concat,6
HQveXSVjBv4,4,4,concat,6
HTBMp0OeqpQ,4,4,concat,6
HTFdBouzQaw,4,4,concat,6
HUIjTrX127k,4,4,concat,6
HVIv0IuGAZw,4,4,concat,6
HVi2bvb6r3Y,4,4,concat,6
H_37AaCsYkQ,4,4,concat,6
Hayjk1glU9E,4,4,concat,6
Hbdyg8BgkD4,4,4,concat,6
HdFxibVJ7UY,4,4,concat,6
He8xkGDMIE4,4,4,concat,6
Hf0ycFJd6Ow,4,4,concat,6
HgDYtqSRsPU,4,4,concat,6
HgQoypOaULo,4,4,concat,6
HjEYFcr35cg,4,4,concat,6
HlZjVmp_Xyw,4,4,concat,6
HmObS84l-lY,4,4,concat,6
Hn0d8LwSJJw,4,4,concat,6
HrVmXaTWwPs,4,4,concat,6
HriOwijC4fs,4,4,concat,6
HsMisAh-k04,4,4,concat,6
HuhLBDQQ9zA,4,4,concat,6
HxuR6qUfkzw,4,4,concat,6
I1hp9Pi4e4Y,4,4,concat,6
I23a-XcnDrM,4,4,concat,6
I7NzRle2T5s,4,4,concat,6
I7wBrnWoddc,4,4,concat,6
I7xbTmNA4ng,4,4,concat,6
I8BysDGyH-s,4,4,concat,6
IA0MgTWmYG4,4,4,concat,6
IANzkLIshB4,4,4,concat,6
IAcQeOreQQI,4,4,concat,6
IDY9GBR3Hc4,4,4,concat,6
IEJl0roSwvA,4,4,concat,6
IGE-qpr5lbc,4,4,concat,6
IGWzt8boqN8,4,4,concat,6
IHotQbHTEqw,4,4,concat,6
ILoIl3SKZCM,4,4,concat,6
IMpzf6TEsSA,4,4,concat,6
IOxr25fDDdc,4,4,concat,6
IP1OjSMiYnI,4,4,concat,6
IPidwtG37Sg,4,4,concat,6
ISIf0Xd-WpE,4,4,concat,6
IU3uc63VFz0,4,4,concat,6
IUs5nYfYRTE,4,4,concat,6
IZCFXUsj3mY,4,4,concat,6
Ib2XxyGI4lw,4,4,concat,6
IbEv7b2KOOo,4,4,concat,6
IbbPgK_BSmw,4,4,concat,6
IcGi1EUduCM,4,4,concat,6
IcuMLnA4aGk,4,4,concat,6
IdCUNHB8AEc,4,4,concat,6
IdCl6XMcV6g,4,4,concat,6
Ie-oY6d4Lao,4,4,concat,6
IgNaShg8uB8,4,4,concat,6
IgYTcVxCu5I,4,4,concat,6
Ii17UgKDnmA,4,4,concat,6
IjUw0vcJ3SE,4,4,concat,6
IjYMFOB8XhM,4,4,concat,6
Ilnk3YFqXtw,4,4,concat,6
Io62IjUN-6k,4,4,concat,6
Ir31TeOQevM,4,4,concat,6
IrMlyVElc14,4,4,concat,6
IsDKHA6KvhU,4,4,concat,6
IuJabilpndU,4,4,concat,6
IugFnIsA5Vo,4,4,concat,6
IvJQj1YRoY4,4,4,concat,6
Ivar-cTSZhI,4,4,concat,6
IwYnujah4Ns,4,4,concat,6
IxbC-YpEZPc,4,4,concat,6
IzR5yWOFseM,4,4,concat,6
J0W3Hw94ShA,4,4,concat,6
J0mYXTXSgwY,4,4,concat,6
J1xAEEXT04E,4,4,concat,6
J2EL6EiS8rU,4,4,concat,6
J2J--Z7HAAI,4,4,concat,6
J2Z6PYPG3_g,4,4,concat,6
J2wNymKaXQI,4,4,concat,6
J3xEOVCmKQ0,4,4,concat,6
