video_id,horizon,range_min_raw,range_max_raw,range_min_log,range_max_log,range_width_raw,range_midpoint_raw,range_midpoint_log
DYcY-58x0yg,7,45220.0415963193,64225.24444869839,10.719317779541015,11.070167198181153,19005.202852379087,54722.64302250884,10.910051125784111
DdSwOE3IHuA,7,48489.90375408984,64952.39706395833,10.789131507873535,11.081425323486329,16462.493309868485,56721.150409024085,10.94592007319933
DeETcajnq3M,7,735318.1363825107,1162351.2440319574,13.508059883117674,13.965956306457523,427033.1076494467,948834.690207234,13.762990922672465
DeJlUk2pCtQ,7,56160.776368976214,186027.85479588291,10.935991668701172,12.133657073974609,129867.0784269067,121094.31558242957,11.704333246566993
DqSR20Q_Z7E,7,13502.908792972634,78531.51220928253,9.510734462738036,11.27126798629761,65028.603416309896,46017.210501127585,10.736792477590534
E0W9MkxKRZA,7,70611.44759703003,198467.81060802762,11.164961719512938,12.198387241363529,127856.3630109976,134539.62910252882,11.80962150752027
E2M_bgeaHdc,7,45552.07529973604,62949.54842999182,10.726633415222167,11.050104751586915,17397.473130255778,54250.81186486393,10.901391669275663
E4n0haf2ago,7,106328.52190374161,149848.3464943532,11.574298248291015,11.917385711669922,43519.82459061159,128088.4341990474,11.760484003601338
E8lIamq3wDQ,7,226252.30238016747,468584.226675911,12.329410457611086,13.057473278045654,242331.92429574352,347418.26452803926,12.758287584700243
ECV3Ax06IvE,7,43878.17270923368,933813.1716551958,10.68919506072998,13.747032737731931,889934.998945962,488845.67218221474,13.09980416546913
EUKqibHDW2g,7,270149.44211317174,546859.4702087834,12.506734275817871,13.211948966979978,276710.02809561166,408504.4561609776,12.920260549768217
EWKTrbouLxg,7,274242.79872247647,828090.021715435,12.521772766113282,13.626878356933593,553847.2229929585,551166.4102189557,13.219793871786592
EX78dSg6KD0,7,1060724.7903570374,1955892.7034705074,13.874463939666752,14.486357784271236,895167.91311347,1508308.7469137725,14.226500208920555
EY6R0p3RGmw,7,54195.64673572135,105325.8073035039,10.900374317169188,11.564823246002195,51130.16056778255,79760.72701961262,11.28679905710457
EhV4WI25hHI,7,55827.84700355102,91295.56289945621,10.930045986175534,11.421868419647218,35467.715895905196,73561.70495150362,11.205893450085462
EnNpu6O9NzI,7,417919.4884763129,1041569.6454726518,12.943046474456784,13.856240367889406,623650.1569963389,729744.5669744824,13.500451213979831
Er2xTYaLSqI,7,2237674.543283198,3150942.9217007332,14.620948181152343,14.963212623596192,913268.3784175352,2694308.7324919654,14.806652600573146
EsPYuzMcsgk,7,240836.46258786033,444751.169628152,12.391877555847167,13.005272483825687,203914.70704029166,342793.81610800617,12.74488734338607
EtZOyEAUyjo,7,297561.3774841553,2150963.094949338,12.603379154205323,14.581426715850828,1853401.7174651828,1224262.2362167467,14.017849781200418
EuLtgE5W63c,7,251095.63390220533,344340.5442940831,12.433593139648437,12.749389305114747,93244.91039187775,297718.0890981442,12.603905666876745
Eu_QQMBQFx8,7,474586.055421947,930627.7599520717,13.070200347900391,13.743615722656248,456041.7045301247,702606.9076870093,13.462554273642372
F-WjXjMsc3M,7,319538.072543745,5713382.986379798,12.674634838104248,15.558322048187256,5393844.913836053,3016460.5294617712,14.919595023412416
F0eEvaiRfEQ,7,82723.46804457442,305667.29647181864,11.32327070236206,12.63025579452515,222943.8284272442,194195.38225819654,12.176625205717317
F2gpQAXf4Zw,7,86512.49783639084,277531.39167931856,11.368055725097657,12.533692932128906,191018.8938429277,182021.9447578547,12.111888028210869
F61MyoU0cDo,7,89027.48848306692,119189.24811813993,11.39671169281006,11.688476219177247,30161.759635073016,104108.36830060343,11.5531972438354
F7eR92nCN5E,7,232013.58417005144,400046.79019204044,12.35455551147461,12.899339294433593,168033.206021989,316030.18718104594,12.66359618131006
F9RCkTHi19c,7,108990.75741429062,266070.15970401524,11.599027538299561,12.491519069671629,157079.40228972462,187530.45855915293,12.141701889301432
FFn_1yqWK6M,7,560161.5691821846,2002515.0450420585,13.235982322692871,14.509914970397949,1442353.475859874,1281338.3071121215,14.063416422551606
FMg2c8A0HgU,7,92993.76329685764,373059.54414523224,11.440298461914063,12.829496002197265,280065.7808483746,233026.65372104495,12.358912411003319
FOEPQRMrlDs,7,46881.56041514716,159011.26887004654,10.755401039123536,11.976736640930175,112129.70845489937,102946.41464259685,11.54197359939264
FV6-UJedvSc,7,238674.93628347473,449278.73111657973,12.382861995697022,13.015400981903076,210603.794833105,343976.8337000272,12.748332497360863
FXZGgXIr-x4,7,421575.83770189824,2103704.502293503,12.951757335662842,14.559210872650146,1682128.6645916046,1262640.1699977005,14.048716251700466
F_efd1OZI8g,7,24311.646509057216,78482.17227938102,10.09875192642212,11.270639514923095,54170.5257703238,51396.90939421912,10.847352777351857
FfurIf36rpc,7,27132.28555314505,71240.07894535978,10.208516502380371,11.173824882507324,44107.793392214735,49186.182249252415,10.803388345149108
G3LP0sJch1k,7,328486.6886305324,462282.01607330015,12.702254638671876,13.043932571411133,133795.32744276774,395384.35235191626,12.887616143893155
GAaokRPQvvQ,7,87225.08933150099,198747.56618536232,11.376258754730227,12.199795818328857,111522.47685386133,142986.32775843167,11.870511288241415
GD8PDdJV8-A,7,199929.97917479972,307484.3984548542,12.20572748184204,12.636182880401615,107554.41928005448,253707.18881482695,12.443940022618008
GDjDgYX3UGE,7,299209.6964277336,405727.4641616011,12.608903274536132,12.913439407348633,106517.76773386751,352468.58029466734,12.772719600474252
GGTW0X4vvcc,7,329541.9203745056,492282.0990762188,12.705461883544922,13.10680923461914,162740.17870171322,410912.0097253622,12.92613681590682
GWkjO6q4M1o,7,165046.22612134952,219202.51110568162,12.013986930847167,12.297755851745604,54156.2849843321,192124.36861351557,12.16590339945202
GdiwzjwuPaI,7,146359.39866380263,337368.6132006808,11.893827342987063,12.728934383392334,191009.2145368782,241864.00593224174,12.396135022769338
GeX2PfPEPQg,7,19508.47137727718,101147.74150654799,9.878655338287354,11.524347400665283,81639.27012927081,60328.10644191258,11.007569960151784
GneQdiJLBzs,7,416302.66090322525,593832.9709761031,12.939170227050779,13.294355049133301,177530.31007287785,505067.81593966414,13.132449968161149
GoZywXMBm7s,7,797294.8203433378,1786275.4335362527,13.58898105621338,14.39564380645752,988980.6131929149,1291785.1269397952,14.07153641319771
Gs8dkYozXkk,7,53376.67962583351,131414.02732921895,10.885147953033448,11.786115741729736,78037.34770338544,92395.35347752622,11.433842792322093
GwpTKLxJsmc,7,134452.36671443353,180166.84591093488,11.808972702026367,12.101644172668456,45714.47919650134,157309.6063126842,11.965977514063043
GxFYH6oQ2Vc,7,201796.80604049665,1674902.352754452,12.215021514892578,14.331266021728515,1473105.5467139555,938349.5793974743,13.751878910183367
H2lwmDaYTjI,7,55736.07913017919,146589.35597411328,10.928400897979737,11.895397281646728,90853.27684393409,101162.71755214623,11.524495449339055
HErGV8_sCdE,7,251788.77028251885,1221191.0616827763,12.43634977340698,14.015338039398195,969402.2914002575,736489.9159826476,13.509652180772976
HJHPxLKXTNg,7,658598.5213061309,1197703.559273264,13.397870922088623,13.995917415618896,539105.037967133,928151.0402896975,13.740950834867672
HM9aOZJ3C_s,7,200952.1784964415,272235.0866359567,12.21082721710205,12.51442493438721,71282.9081395152,236593.6325661991,12.374103544581015
HVIv0IuGAZw,7,1367491.5959347445,3108247.050197515,14.1284893989563,14.949569797515869,1740755.4542627707,2237869.32306613,14.621035222951878
HwSxkl3JSSA,7,218929.8137057597,313233.55482185294,12.296511039733888,12.654707565307616,94303.74111609324,266081.6842638063,12.491562382559145
Hxu3AeNlP0U,7,1121248.1750393393,2115517.240462614,13.929953956604004,14.564810371398925,994269.0654232749,1618382.7077509768,14.296938497898555
I9nKTsf4tg8,7,122415.86384440883,165944.9512486647,11.71518741607666,12.019417419433594,43529.08740425587,144180.40754653676,11.878827560336612
IANzkLIshB4,7,86942.58972700563,117433.73371387413,11.373014793395996,11.67363800048828,30491.143986868497,102188.16172043988,11.53458090142592
IHWFLpSM3Tc,7,74460.92738759975,279341.9620240876,11.218043231964112,12.540195560455322,204881.03463648786,176901.4447058437,12.08335369975755
ITqbuf4EtJw,7,110009.55392340942,277112.85858088837,11.608331584930417,12.532183742523195,167103.30465747893,193561.2062521489,12.173354219127834
IX0pObAqgHA,7,90913.25257873558,1574362.4523954801,11.417672061920165,14.269361591339115,1483449.1998167445,832637.8524871079,13.632355276703171
IbEv7b2KOOo,7,451174.0805173818,603029.1998154238,13.019610748291015,13.309722557067873,151855.11929804203,527101.6401664028,13.175150571683728
IbbPgK_BSmw,7,18918.816524288297,60482.69298698445,9.847965145111084,11.010129070281982,41563.87646269616,39700.75475563637,10.589150666092337
IcuMLnA4aGk,7,840631.9992900036,5963013.572267818,13.641910457611084,15.601086711883545,5122381.572977815,3401822.785778911,15.039822253353302
IdCUNHB8AEc,7,716195.5086831228,1298000.691218313,13.481709861755368,14.076336479187013,581805.1825351903,1007098.099950718,13.822584577931853
Ie-oY6d4Lao,7,1436801.5287869966,2315108.1731344177,14.177930736541745,14.654967403411867,878306.6443474211,1875954.8509607073,14.444628874668354
IiL-uCsn3f0,7,479264.4047151854,665122.3903788327,13.080009803771972,13.407727851867676,185857.9856636473,572193.397547009,13.25723406847543
IjdlZr9ImpY,7,189070.0084728631,368721.69645423046,12.1498779296875,12.817800140380859,179651.68798136737,278895.8524635468,12.53859728801424
In61cA5i2Po,7,64090.710701345444,148898.67018992163,11.068070316314698,11.911028003692627,84807.95948857619,106494.69044563353,11.575859798013658
InASSPfs9vk,7,301040.95546951605,852638.6288778275,12.61500492095947,13.656092262268068,551597.6734083116,576839.7921736718,13.265321583973849
InnG9lXMcPY,7,58511.73280404807,119608.96358079845,10.976999664306637,11.691991424560548,61097.23077675037,89060.34819242326,11.39708071678518
J2EL6EiS8rU,7,64227.006049309035,138047.07658864764,11.07019462585449,11.835357284545902,73820.0705393386,101137.04131897834,11.52424160840906
J2wNymKaXQI,7,41988.91965436397,58010.95718104352,10.645184860229492,10.96840442657471,16022.037526679553,49999.93841770374,10.819797052588235
JF56hfN_Xis,7,229706.04323534196,459345.48864203144,12.344560050964354,13.037560081481937,229639.44540668948,344525.7659386867,12.74992706145022
JeIZnoQJRNM,7,48698.22095243219,73538.39405808314,10.793418312072754,11.205576515197754,24840.173105650952,61118.30750525766,11.020583093692082
JjkhWlqGIP4,7,453318.28441459866,2970620.3913699887,13.024351978302002,14.904281711578367,2517302.10695539,1711969.3378922937,14.353155509536236
JsCHL1fcwVQ,7,151314.5959936626,309694.543002028,11.927122974395752,12.643344974517822,158379.94700836542,230504.5694978453,12.348030303807384
K3kdXOt7Ab4,7,359561.89974719036,685484.4269622039,12.79264440536499,13.43788251876831,325922.5272150136,522523.1633546972,13.16642650740673
K9x6gCV-_E0,7,345064.50374362536,737416.2635403024,12.751489543914795,13.510909175872802,392351.75979667704,541240.3836419638,13.201620638803925
KBAa_kVRxO0,7,253665.22443007657,382692.840984433,12.44377460479736,12.854990577697755,129027.61655435644,318179.0327072548,12.670372642154042
KIzE2P_XSH4,7,213824.8494950529,404563.29350982816,12.272917175292969,12.910565948486328,190738.44401477525,309194.07150244055,12.641727656054917
KKdXqXbZ1kc,7,40327.26062331795,141860.44828384405,10.604807758331297,11.86260614395142,101533.1876605261,91093.85445358099,11.419656599255285
KOT8akwpbUM,7,112745.88387456223,218728.0581688399,11.632900619506836,12.295589065551757,105982.17429427766,165736.97102170106,12.018163332393149
KV1-XWGncZA,7,132843.86956031504,180621.37054605907,11.79693733215332,12.104163780212403,47777.50098574403,156732.62005318707,11.962302955766603
KWMDzUV6s8k,7,212235.50956301056,282875.4483219679,12.26545654296875,12.552765502929688,70639.93875895735,247555.47894248925,12.419394032705167
KZswPzGdiPc,7,45114.54890453008,62522.89608652749,10.716982231140136,11.04330410003662,17408.347181997415,53818.72249552878,10.893395268108717
KbouG9g2HPM,7,52077.99240465522,175097.09100573798,10.860516929626462,12.073101615905763,123019.09860108276,113587.5417051966,11.640337914910788
KgeJnAwS-zQ,7,269408.97338065546,361000.0832843342,12.503989562988279,12.796636238098145,91591.10990367876,315204.52833249484,12.660980175937988
Km6w28Q2Evw,7,50098.450926079764,679240.8240874178,10.821765327453614,13.42873249053955,629142.373161338,364669.6375067488,12.806749862194847
KpzdxXC7aJU,7,94645.19031684019,292005.3786637606,11.457900905609131,12.584530925750732,197360.18834692042,193325.2844903004,12.1721346336569
KwYDasj1U1A,7,90568.91671604972,208892.43593227718,11.413877391815184,12.2495795249939,118323.51921622746,149730.67632416345,11.91660014671568
KyFgiUusNDU,7,26533.739025780676,101814.02560769407,10.18621006011963,11.530912971496582,75280.28658191339,64173.88231673738,11.069367171950942
KygyDhmwR4Q,7,35106.92391485474,56148.57671624133,10.466182136535647,10.935774421691894,21041.65280138659,45627.75031554804,10.728293286203607
KyuagC7BTSw,7,180169.72566140568,274194.47052466683,12.101660156249999,12.521596527099613,94024.74486326115,227182.09809303627,12.333511570865754
L6d8k5mD7Fo,7,251160.42696204648,753272.5661945998,12.433851146697997,13.532183742523197,502112.13923255337,502216.4965783232,13.126788564959984
L8P4wtZbO5Y,7,142820.28670042,392942.1527373946,11.869349384307862,12.881420230865478,250121.86603697462,267881.2197189073,12.49830268423315
LKtWQB-6ki4,7,48923.26898235553,71073.038834987,10.79802885055542,11.17147741317749,22149.769852631478,59998.153908671266,11.002085739582665
LLXfMVuvtj8,7,164470.2067561583,403003.72583786346,12.010490798950194,12.906703567504886,238533.51908170516,283736.9662970109,12.555806437352487
LXfZGjPuqk8,7,54276.69916701669,93758.95259512537,10.901868724822998,11.448493099212646,39482.253428108685,74017.82588107104,11.212074743629405
LY1QI42se40,7,228316.24002544148,512555.5613442717,12.338491344451903,13.147166347503665,284239.32131883025,370435.9006848566,12.822438400671235
LjCRqGbDLgY,7,220091.5664648737,435271.49990588584,12.301803493499754,12.983727550506595,215179.93344101214,327681.53318537975,12.699800532031617
Lj_uZDSMRGI,7,68954.23512269245,92289.98279514724,11.14121280670166,11.432701721191407,23335.74767245479,80622.10895891985,11.297540599049919
LnDCz06mkao,7,110377.52096303823,149828.62656073755,11.611670837402343,11.917254104614258,39451.10559769932,130103.07376188789,11.776089976553704
M1Q3YO7dGmk,7,76498.56406870559,111474.66808549441,11.245040321350098,11.621561622619629,34976.10401678883,93986.6160771,11.450918308712518
MCBD448-ZA4,7,154025.12796948492,419203.7049086163,11.944877529144286,12.946114635467532,265178.57693913137,286614.41643905063,12.565896583714778
MEAzw7td6wM,7,101591.7482478293,214713.68353454358,11.528727436065674,12.27706537246704,113121.93528671429,158152.71589118644,11.971322724450095
MGUWWmXr2l4,7,45005.39800447839,176580.33402787984,10.714559936523438,12.081536865234375,131574.93602340145,110792.86601617912,11.615426690898042
MQ04-x_jWHM,7,179098.16456350533,345233.2643694933,12.09569492340088,12.751978492736816,166135.09980598796,262165.7144664993,12.47673589513847
MYswfTB1CIs,7,56558.36070871418,233507.98563032693,10.943045997619627,12.360975837707523,176949.62492161276,145033.17316952057,11.884724670666419
McZxlqXGuxg,7,140688.3382140465,511450.3286482352,11.854309463500977,13.145007705688476,370761.9904341887,326069.33343114087,12.69486838380016
MdCFYXDOhIU,7,164550.06378722648,558874.1027022125,12.010976219177246,13.233681297302246,394324.0389149861,361712.0832447195,12.798606588822425
MhrcfGdFdOM,7,246722.16691717986,621400.8289106786,12.416022205352784,13.339733219146728,374678.6619934988,434061.4979139292,12.980943807124877
MjsxSpwHSBU,7,210263.49980974392,549907.1284415314,12.256121540069582,13.217506504058838,339643.6286317875,380085.3141256377,12.84815364834552
Ml2vgpaJZ90,7,120600.81061677347,451815.96347719344,11.700249576568604,13.021032428741455,331215.15286041994,286208.38704698347,12.564478944472917
MmctJIq3Uls,7,202355.48874651542,1060905.5763482288,12.21778621673584,13.874634361267088,858550.0876017134,631630.5325473722,13.356061484986597
MsXTopk6prI,7,61663.05851093,130775.47540139487,11.029456520080567,11.781244850158691,69112.41689046487,96219.26695616244,11.474395289684875
N1HKD8lt3vQ,7,1012606.8094679328,2185610.0537016317,13.828039550781247,14.597406005859376,1173003.244233699,1599108.4315847822,14.284957426988287
N7bPuV4vKAQ,7,896089.8662738332,1285453.3960885007,13.705797100067137,14.066622829437259,389363.52981466753,1090771.631181167,13.902396839045807
N9Nfb-xXMCA,7,97846.97825885416,292069.8536654462,11.491170310974121,12.58475170135498,194222.87540659207,194958.4159621502,12.180546692614206
NBLBKQjSSi4,7,251602.50187595288,472620.7311733608,12.435609722137448,13.066050624847414,221018.2292974079,362111.6165246568,12.799710537799756
NG049_h2Nfc,7,51861.25350848006,122569.50895451763,10.85634651184082,11.71644172668457,70708.25544603757,87215.38123149885,11.376147450413328
NGPaSUFhOFg,7,50410.79341286653,137117.0676033414,10.827980422973633,11.82859764099121,86706.27419047485,93763.93050810396,11.448546189905437
NIdLTunXtY4,7,511570.965425852,815903.8427325316,13.145243549346924,13.6120530128479,304332.8773066796,663737.4040791919,13.405643381071842
NKg6pZAYtYo,7,22101.774100572093,98632.86320829255,10.003458404541016,11.499169921875,76531.08910772046,60367.31865443232,11.008219720722368
NUK8qFwNQoM,7,725201.5928104311,2355145.5527100135,13.4942063331604,14.672113513946533,1629943.9598995824,1540173.5727602222,14.247406326900382
NdJTeaR6SxU,7,154324.7088629389,313960.28331687296,11.946820640563965,12.65702495574951,159635.57445393407,234142.4960899059,12.363689437543892
NgEDT7QqSVI,7,61414.42344965021,109542.02420349864,11.025416278839113,11.604072666168213,48127.600753848434,85478.22382657442,11.35602862921608
NpNxDgn-_FI,7,178715.20886977107,289381.435448209,12.093554401397704,12.57550439834595,110666.22657843793,234048.32215899002,12.363287150586403
NsOaNxLwiac,7,315636.91529616725,432588.46576542023,12.662350997924804,12.977544441223145,116951.55046925298,374112.69053079374,12.83231501557893
Nw09YqVFdj4,7,30122.219553192015,40558.55615379692,10.313051567077636,10.610526695251465,10436.336600604904,35340.38785349447,10.472810016565358
O19ExSs1ghE,7,342916.8918062477,967693.3351656176,12.745246315002442,13.782671546936035,624776.4433593699,655305.1134859327,13.392857754277422
OD6mgL2_d_g,7,301400.18315332895,555898.6688919392,12.616197490692139,13.228343105316162,254498.48573861027,428649.4260226341,12.96839700797701
OE5_gFWrVBQ,7,106699.39629278844,470903.20841108257,11.577780151367188,13.062409973144531,364203.8121182941,288801.30235193553,12.573497658101772
OGbJ0DVg-Q0,7,243380.4244037601,671978.2047036662,12.402385139465332,13.41798267364502,428597.78029990604,457679.31455371313,13.03392621622087
OL0Yrr-DC1Q,7,147986.74123887348,237619.23604227175,11.904884719848631,12.378429031372074,89632.49480339827,192802.9886405726,12.169429348914365
OQ5Lm0fowBk,7,148929.88545514384,289805.36974443553,11.911237621307373,12.57696828842163,140875.4842892917,219367.6275997897,12.2985088248022
OVwDNxx41R8,7,142230.31085080467,338302.4688206903,11.8652099609375,12.731698608398437,196072.15796988562,240266.38983574748,12.38950770646384
OZzbkDhtRvU,7,1400907.0443477894,2204532.032972031,14.152631187438965,14.60602626800537,803624.9886242414,1802719.5386599102,14.404807492201927
O_5WqW4xHjY,7,379784.5180257018,1017951.7126060853,12.847361946105957,13.833304023742675,638167.1945803836,698868.1153158935,13.457218758069413
Oga4UleFa1s,7,70002.09450897394,176867.94444767374,11.15629472732544,12.083164310455322,106865.8499386998,123435.01947832384,11.723478239905994
Ol5pu6WQLco,7,40202.056466532864,95901.38407811838,10.601698303222657,11.471086120605468,55699.32761158552,68051.72027232562,11.12803798189234
P08jHzGk2gs,7,240663.91952723797,497865.3319541369,12.391160869598389,13.118086910247802,257201.41242689893,369264.6257406874,12.819271517008591
PCRZWubgJfY,7,25698.668199907246,325644.92187228496,10.154233360290524,12.693565940856935,299946.25367237773,175671.7950360961,12.076378424600364
PE5rXUq8A74,7,47619.785192234216,363578.057089572,10.771024608612061,12.803752040863035,315958.2718973378,205598.9211409031,12.233687429007155
PIt6Hf7CjUw,7,298086.11873303825,985580.2643372379,12.605141067504883,13.800986862182617,687494.1456041997,641833.1915351381,13.372085280678153
PJoPU48p2oc,7,261718.69275092345,362884.74072871904,12.475029335021972,12.801843299865725,101166.04797779559,312301.71673982125,12.651728242368208
PT41ksWunBc,7,87198.97306373253,131225.7955786143,11.375959300994873,11.784682369232177,44026.82251488179,109212.38432117342,11.601058901825928
PTiWOw4ACw4,7,121672.18918252533,202150.78036612077,11.709093952178955,12.216774082183836,80478.59118359545,161911.48477432306,11.994811250802055
P_tKdTaGYUs,7,317956.15404009534,652965.6717286152,12.66967191696167,13.389281368255613,335009.51768851985,485460.9128843553,13.092856114376389
PcaSxitlJok,7,681888.4413169313,1499926.5033909956,13.432622814178467,14.220927333831785,818038.0620740643,1090907.4723539634,13.902521367944876
PkEpVIcwg20,7,72450.16377100468,173126.88037049506,11.19066801071167,12.061785793304443,100676.71659949038,122788.52207074987,11.71822696589802
Q-7tHcIGuQ8,7,167664.36854221116,229304.4616768097,12.02972541809082,12.342810287475587,61640.093134598545,198484.41510951042,12.198470900891085
Q8Jbijf1T1A,7,253482.39296143697,340759.1626881343,12.443053588867187,12.738934173583985,87276.76972669733,297120.7778247856,12.601897360093085
QBamKMqUWyQ,7,54804.54268925375,162731.9230857099,10.911546611785885,11.99986562728882,107927.38039645614,108768.23288748182,11.596983787451846
QDBB1V-ISwM,7,242370.77172590495,843506.71349977,12.398228073120118,13.645324325561523,601135.9417738651,542938.7426128375,13.204753621511232
QITgzgKOXZo,7,246363.01767989158,1101504.180668494,12.414565467834473,13.912188148498535,855141.1629886024,673933.5991741928,13.42088835132017
QKMknuwkqMA,7,20572.0124415835,41809.95150179888,9.93173542022705,10.640913581848148,21237.93906021538,31190.98197169119,10.347916352683656
QPz6TPibfsI,7,81633.20745445884,126049.72663617128,11.310003662109375,11.744439697265625,44416.51918171244,103841.46704531506,11.550630289796251
QcOdVGMV7YI,7,1412627.1282017198,1906768.3806627863,14.160962448120115,14.460920944213868,494141.25246106647,1659697.754432253,14.322146670630884
QdkZvRm32n8,7,69242.27567291383,92457.18757077387,11.145381317138671,11.434511795043944,23214.91189786003,80849.73162184385,11.300359914090393
QeIFiwPr1Y4,7,355479.79400543397,471529.67312549124,12.781226501464843,13.063739433288575,116049.87912005727,413504.73356546264,12.932426659287993
QlSUo1s5YKg,7,565884.5115969843,1365847.0185406574,13.246147060394287,14.127286052703857,799962.506943673,965865.7650688209,13.780781179322817
R5KnCa9cjvE,7,79542.92584255795,226701.272433368,11.284064674377442,12.331392860412597,147158.34659081005,153122.09913796297,11.938997446411182
RGX6WQjRYH0,7,45942.68385274274,64622.08511078375,10.73517166137695,11.07632698059082,18679.401258041013,55282.38448176325,10.920227680911905
RN7f7mjVsrI,7,628084.9508949348,1092571.1012567626,13.350432300567627,13.9040452003479,464486.1503618278,860328.0260758487,13.665070183521676
RPL6coDZJvg,7,101008.6219272081,214626.06076613738,11.522971057891843,12.27665719985962,113617.43883892927,157817.34134667274,11.969199912240763
RQzeFZ-oH8U,7,44786.133135262215,122091.76826292588,10.709676170349121,11.712536430358885,77305.63512766367,83438.95069909404,11.331882498819901
RdE1Fm4H0Eo,7,80328.92804434558,134776.10525277274,11.293897533416748,11.81137762069702,54447.177208427165,107552.51664855916,11.585743831962887
RkpfxqAEruc,7,78442.19898907203,230808.32365766866,11.270130062103274,12.34934720993042,152366.12466859663,154625.26132337033,11.948766266967066
RtwyKAfgGWg,7,300227.83987897454,410137.92103134404,12.612300262451171,12.924251213073731,109910.0811523695,355182.8804551593,12.78039090746891
RwMZY61jkhg,7,58161.09494464984,87189.26047291596,10.97098913192749,11.375847911834716,29028.165528266123,72675.1777087829,11.193768930438987
S2dxxRQiZy8,7,80496.41556621563,169655.92106532186,11.295980358123778,12.041533565521243,89159.50549910624,125076.16831576874,11.736686172330613
S5bZBl_tdsM,7,159114.16357195732,246732.33180782275,11.977383518218996,12.416063404083252,87618.16823586542,202923.24768989003,12.220588024291668
S9-tTcmTldk,7,141479.4171296176,2215577.271981907,11.859916591644287,14.611023998260496,2074097.8548522894,1178528.3445557624,13.979777900968362
SHKeybwu5Os,7,93425.78114013627,209112.1874141835,11.444933319091794,12.250630950927736,115686.40627404724,151268.9842771599,11.926821494617322
SKIIvPnHOig,7,133993.40722187806,339605.66063526087,11.805553340911866,12.735543346405029,205612.2534133828,236799.53392856946,12.374973436755363
SV6xl8FotL4,7,255643.29436377675,432180.21805414016,12.451542282104493,12.97660026550293,176536.92369036342,343911.75620895845,12.74814328851801
SoRJaX4POck,7,1673007.0966889919,2492752.8485956597,14.330133819580078,14.728898620605467,819745.7519066678,2082879.9726423258,14.54926257633598
SqmPmV72FS4,7,179863.79497857223,402438.3812510464,12.099960708618164,12.905299758911132,222574.58627247415,291151.0881148093,12.58160104919493
Sr2qYEHlsTc,7,90227.3048060736,182905.83720457854,11.410098457336426,12.116732215881346,92678.53239850493,136566.57100532606,11.824574796802404
Su4s2D-SlWk,7,90525.00262826872,126466.22907253259,11.41339241027832,11.74773849487305,35941.22644426387,108495.61585040065,11.594474261157336
SxVJ-h70v-c,7,153426.8317916247,398659.91178974166,11.940985584259035,12.895866489410402,245233.07999811697,276043.3717906832,12.528316899135149
T1rXuHKMqss,7,53030.20271737231,73724.41307683323,10.878635749816896,11.208102836608889,20694.210359460914,63377.30789710277,11.056876935146374
T2T2zQA4QBw,7,76985.84536317048,106330.57839135629,11.251389846801757,11.574317588806153,29344.733028185816,91658.21187726338,11.425832759698235
T5ckXx__miI,7,347474.50735659915,624493.0581704674,12.758449459075928,13.344697093963623,277018.55081386823,485983.7827635333,13.09393259120628
T8IBZ_0Vl08,7,67275.8057151659,91910.71313941585,11.11657081604004,11.428583755493165,24634.90742424995,79593.25942729088,11.284697251484262
TACpS_JqQYs,7,36958.44831570538,101161.97079346426,10.517576599121096,11.524488067626953,64203.52247775889,69060.20955458481,11.142748485337156
TG5B8TQAlCE,7,219427.29516213783,303570.86288604874,12.298780784606933,12.623373641967772,84143.5677239109,261499.07902409328,12.474189864682454
TLdwiQ5VZ4g,7,115632.73321515879,277454.77869451797,11.658183002471922,12.53341684341431,161822.04547935916,196543.7559548384,12.188645450030268
TQl1N8DTq28,7,162957.23467795752,384577.95237030264,12.001249217987063,12.859904384613039,221620.71769234512,273767.59352413006,12.520038479355618
TR2SYxrGK6k,7,395279.88576775015,1047702.503137636,12.887351894378662,13.8621111869812,652422.6173698858,721491.1944526931,13.489076838638157
TW986GosV2k,7,258813.68145740274,547326.4359397133,12.463867568969727,13.212802505493164,288512.7544823105,403070.058698558,12.906868149699555
TYise3IhFno,7,40951.92863761226,59965.69303115757,10.620178604125977,11.001544570922851,19013.76439354531,50458.810834384916,10.828932473364892
TYyf1XoFuLE,7,60619.45504899525,89755.03786127972,11.012387657165528,11.404850578308103,29135.58281228447,75187.24645513749,11.227750200583131
TbmtcbS7Qm0,7,211292.1807475234,300380.56772667647,12.261001930236816,12.612808837890624,89088.38697915306,255836.37423709995,12.452297264714222
ToKci_IUxOs,7,64071.18499965123,248256.7275837965,11.067765617370608,12.422222709655761,184185.54258414527,156163.95629172388,11.9586681396917
Tq3JphT7cBc,7,55427.9703198101,168577.02216869622,10.922857666015622,12.035153961181642,113149.05184888613,112002.49624425315,11.626285366256553
TsDwEJsqq_4,7,123808.09778159758,215691.72564979029,11.726496124267578,12.281610107421875,91883.6278681927,169749.91171569395,12.042087416338441
Tu_aDZXRIs8,7,582724.267574231,910383.2895603938,13.275471115112303,13.721622085571292,327659.02198616276,746553.7785673124,13.523224273801397
U3RYWSmHtsU,7,157320.9427975667,689162.0081032445,11.966049575805666,13.443233108520507,531841.0653056777,423241.4754504056,12.955700521811139
U5DDTQZZU8c,7,85388.87026422874,136563.478841693,11.35498275756836,11.824552154541015,51174.608577464256,110976.17455296087,11.617079824490755
