run_id,model_family,strategy,horizon,video_id,text_present,y_true_log,pred_log,residual_log,abs_residual_log
colab-gbdt-20260306T070623Z,gbdt,concat,30,YYSZoRN7_mY,1.0,14.272575378417969,12.823565483093262,-1.449009895324707,1.449009895324707
colab-gbdt-20260306T070623Z,gbdt,concat,30,JFvnJpw4JBk,1.0,5.384495258331299,11.112711906433104,5.728216648101807,5.728216648101807
colab-gbdt-20260306T070623Z,gbdt,concat,30,P3icEff5Ft4,1.0,13.854650497436523,14.329504013061523,0.474853515625,0.474853515625
colab-gbdt-20260306T070623Z,gbdt,concat,30,IBCwiYjGODU,1.0,11.798247337341309,12.18857479095459,0.3903274536132812,0.3903274536132812
colab-gbdt-20260306T070623Z,gbdt,concat,30,aS5CVZczMj0,1.0,7.309212207794189,9.365195274353027,2.055983066558838,2.055983066558838
colab-gbdt-20260306T070623Z,gbdt,concat,30,QJj8LigrENw,1.0,9.175127983093262,8.680288314819336,-0.4948396682739258,0.4948396682739258
colab-gbdt-20260306T070623Z,gbdt,concat,30,9BXiM8D0CC8,1.0,12.27987575531006,13.600632667541504,1.320756912231445,1.320756912231445
colab-gbdt-20260306T070623Z,gbdt,concat,30,EGnRLAIH39c,1.0,12.38864803314209,13.632892608642578,1.2442445755004885,1.2442445755004885
colab-gbdt-20260306T070623Z,gbdt,concat,30,qyqcbVonzKc,1.0,12.431784629821776,12.495613098144531,0.0638284683227539,0.0638284683227539
colab-gbdt-20260306T070623Z,gbdt,concat,30,3qRycjpWpRs,1.0,12.242414474487305,13.550786018371582,1.3083715438842771,1.3083715438842771
colab-gbdt-20260306T070623Z,gbdt,concat,30,jUkLjAUXUlU,1.0,7.229114055633545,6.881095886230469,-0.3480181694030761,0.3480181694030761
colab-gbdt-20260306T070623Z,gbdt,concat,30,WFkogVhwK3E,1.0,13.960490226745604,14.216968536376951,0.2564783096313476,0.2564783096313476
